Ano;Território;Desemprego 25-34 anos;Desemprego 35-44 anos;Desemprego 45-54 anos;Desemprego 55+ anos;População com 1º Ciclo;População com 2º Ciclo;População com 3º Ciclo/Secundário;Pré-Escolar;População Empregada - Homens;População Empregada - Mulheres;População Empregada - Total
2020;Machico;;;;;1133.3;2100.0;2075.0;1900.0;1371.0;873.0;2244.0
2020;Madalena;;;;;;;;1000.0;503.0;498.0;1001.0
2020;Mafra;335.2;499.2;474.0;418.2;985.7;1300.0;962.5;454.5;10812.0;5791.0;1898.9
2020;Maia;900.4;1017.7;1045.8;1306.1;1091.7;1745.5;6687.5;542.1;26082.0;18228.0;4756.6
2020;Mangualde;117.0;129.7;149.3;191.3;;;;2000.0;3180.0;1508.0;662.0
2020;Manteigas;15.8;14.8;20.8;20.3;;;600.0;;218.0;237.0;84.7
2020;Marco de Canaveses;478.7;533.3;676.0;820.9;;2550.0;4100.0;6300.0;5433.0;2803.0;2885.6
2020;Marinha Grande;337.1;361.3;348.2;287.4;1850.0;1700.0;2011.1;2000.0;6078.0;3897.0;1535.3
2020;Marvão;14.9;18.0;17.3;15.4;;300.0;700.0;;122.0;184.0;75.4
2020;Matosinhos;1339.9;1495.7;1593.5;2573.7;1245.5;1205.9;2432.3;659.1;24611.0;20124.0;7644.3
2020;Mação;28.4;31.7;38.8;45.3;;1000.0;2300.0;;517.0;444.0;168.5
2020;Mealhada;92.7;99.1;103.1;111.9;;;;800.0;2713.0;1511.0;459.3
2020;Melgaço;36.3;22.3;22.1;30.8;;;2000.0;;335.0;428.0;129.7
2020;Mesão Frio;38.5;46.5;59.5;100.3;;350.0;850.0;;176.0;185.0;268.9
2020;Mira;62.4;84.2;65.3;74.2;;;;;899.0;902.0;321.8
2020;Miranda do Corvo;62.8;52.3;53.2;73.1;;;;;506.0;589.0;293.1
2020;Miranda do Douro;37.9;35.7;39.3;45.3;;;1250.0;;411.0;451.0;182.3
2020;Mirandela;207.3;166.3;190.8;244.6;;1950.0;833.3;;1540.0;1619.0;916.1
2020;Mogadouro;43.2;55.9;65.4;104.0;;;3400.0;;457.0;450.0;300.9
2020;Moimenta da Beira;128.9;137.9;116.4;218.5;;;716.7;;683.0;661.0;688.3
2020;Moita;697.8;700.8;611.6;677.8;866.7;2433.3;1784.6;650.0;2490.0;2139.0;3019.5
2020;Monchique;25.7;25.1;39.2;68.3;;;300.0;;332.0;310.0;173.8
2020;Mondim de Basto;41.3;55.0;64.7;87.8;;1100.0;633.3;;377.0;205.0;289.0
2020;Monforte;51.8;45.5;28.8;31.5;;;150.0;;237.0;246.0;190.2
2020;Montalegre;33.9;40.8;61.8;102.9;;;2100.0;;478.0;404.0;269.8
2020;Montemor-o-Novo;72.0;70.6;71.5;65.7;;700.0;2750.0;1600.0;1499.0;1149.0;321.6
2020;Montemor-o-Velho;155.7;144.6;139.6;155.4;;3100.0;8800.0;533.3;1498.0;1332.0;685.1
2020;Montijo;525.2;537.9;490.1;467.3;900.0;700.0;1950.0;311.1;4527.0;4246.0;2260.1
2020;Monção;85.3;90.3;94.8;117.9;;1050.0;2033.3;900.0;1371.0;1205.0;427.8
2020;Mora;15.8;15.7;15.2;21.7;;;750.0;;298.0;390.0;81.8
2020;Mortágua;27.5;29.3;26.4;42.3;;;;;1338.0;1068.0;148.8
2020;Moura;203.5;211.4;172.6;201.3;2800.0;550.0;4700.0;;963.0;740.0;974.9
2020;Mourão;40.3;46.8;38.7;28.8;;600.0;250.0;;135.0;130.0;173.8
2020;Murtosa;57.6;46.8;53.1;55.8;;;;;681.0;711.0;240.5
2020;Murça;43.3;61.6;87.3;130.2;;;520.0;;271.0;238.0;348.3
2020;Mértola;35.3;40.8;50.5;72.8;;;650.0;;419.0;391.0;216.8
2020;Mêda;16.9;20.6;11.8;13.8;;800.0;450.0;;257.0;286.0;73.1
2020;Nazaré;97.5;104.8;100.2;112.9;;1500.0;1300.0;;1195.0;1261.0;483.6
2020;Nelas;86.2;106.8;80.7;119.6;;;;2400.0;1589.0;1240.0;450.2
2020;Nisa;36.0;33.2;38.9;52.0;;;850.0;;207.0;373.0;194.2
2020;Nordeste;;;;;;900.0;400.0;;226.0;185.0;411.0
2020;Odemira;319.7;285.8;262.7;281.1;2700.0;;2300.0;700.0;5355.0;2949.0;1249.5
2020;Odivelas;1131.9;1135.9;969.3;911.4;605.6;1030.8;2554.5;200.0;9049.0;6708.0;4653.0
2020;Oeiras;967.2;1107.0;1126.3;1220.9;311.4;1131.3;3012.5;375.0;41439.0;36208.0;4826.4
2020;Oleiros;12.9;8.8;12.3;30.9;;;800.0;300.0;383.0;222.0;74.1
2020;Olhão;397.3;359.3;302.7;301.8;5200.0;590.9;870.6;675.0;3188.0;2619.0;1556.8
2020;Oliveira de Azeméis;364.9;331.3;376.6;466.8;3050.0;6800.0;5575.0;1500.0;11473.0;6681.0;1779.8
2020;Oliveira de Frades;73.4;77.8;67.9;104.8;;900.0;;;1863.0;1097.0;374.7
2020;Oliveira do Bairro;140.7;125.8;131.5;125.7;;;7300.0;1100.0;3207.0;2524.0;624.2
2020;Oliveira do Hospital;127.1;121.3;132.9;169.9;;;8200.0;2300.0;2041.0;1791.0;650.5
2020;Ourique;25.3;36.0;40.2;47.1;;;433.3;;332.0;378.0;168.3
2020;Ourém;172.4;171.9;173.8;183.3;6700.0;4800.0;1650.0;1666.7;5736.0;4780.0;832.1
2020;Ovar;380.8;405.6;421.8;569.3;1650.0;7100.0;4200.0;2250.0;7967.0;6221.0;2018.8
2020;Palmela;386.2;470.2;407.8;502.6;636.4;1216.7;1070.0;418.2;15111.0;6352.0;1963.4
2020;Pampilhosa da Serra;10.1;16.8;18.3;39.7;;500.0;700.0;300.0;193.0;337.0;96.4
2020;Paredes;613.8;678.0;792.6;1100.6;1350.0;2220.0;1512.5;1250.0;10176.0;6017.0;3605.1
2020;Paredes de Coura;59.2;61.8;55.3;78.4;800.0;;;;466.0;508.0;308.5
2020;Paços de Ferreira;347.8;331.6;423.9;696.1;500.0;987.5;1137.5;940.0;7066.0;5536.0;2071.4
2020;Pedrógão Grande;15.0;17.3;26.8;38.8;;;;;213.0;235.0;109.9
2020;Penacova;45.9;40.0;41.9;81.1;;;;;1081.0;609.0;245.3
2020;Penafiel;530.3;541.3;630.8;758.6;3133.3;;4550.0;1900.0;7102.0;6610.0;2804.0
2020;Penalva do Castelo;31.6;54.1;52.5;77.3;;;3700.0;;565.0;393.0;237.1
2020;Penamacor;23.9;22.4;35.0;45.1;;;;300.0;209.0;165.0;142.6
2020;Penedono;18.8;22.0;15.7;22.8;;;;;160.0;156.0;95.8
2020;Penela;16.6;14.8;14.6;32.4;;;;;800.0;659.0;91.1
2020;Peniche;210.8;192.5;205.5;203.2;;3900.0;9800.0;900.0;2102.0;2151.0;903.8
2020;Peso da Régua;195.7;185.4;233.0;323.2;;371.4;2300.0;1500.0;978.0;998.0;1035.7
2020;Pinhel;31.8;36.5;26.0;39.8;;;;;572.0;400.0;158.3
2020;Pombal;211.7;227.6;219.0;280.5;;;1581.8;850.0;6875.0;4996.0;1098.3
2020;Ponta Delgada;;;;;570.0;1700.0;4471.4;438.5;7945.0;6483.0;14428.0
2020;Ponta do Sol;;;;;550.0;400.0;700.0;;424.0;309.0;733.0
2020;Ponte da Barca;51.3;51.2;60.5;65.7;;;4300.0;;651.0;596.0;270.8
2020;Ponte de Lima;181.8;174.8;182.8;209.1;;3050.0;14700.0;;4180.0;3589.0;899.5
2020;Ponte de Sor;90.8;101.3;98.3;104.8;2800.0;700.0;2066.7;950.0;1167.0;1038.0;460.3
2020;Portalegre;135.5;146.3;129.6;139.3;;3300.0;915.4;2500.0;2103.0;1673.0;643.9
2020;Portel;49.8;34.4;45.8;58.5;;600.0;;700.0;280.0;335.0;224.8
2020;Portimão;917.0;911.8;859.4;823.4;940.0;666.7;1007.7;278.6;6339.0;6321.0;3958.0
2020;Porto;2421.8;2430.5;2597.0;3320.3;409.4;973.5;963.2;306.2;47421.0;46657.0;11657.8
2020;Porto Moniz;;;;;300.0;0.0;200.0;;90.0;122.0;212.0
2020;Porto Santo;;;;;;500.0;600.0;800.0;554.0;473.0;1027.0
2020;Porto de Mós;96.8;101.4;108.4;132.6;;1500.0;2166.7;2500.0;2806.0;1952.0;510.7
2020;Povoação;;;;;;400.0;;500.0;307.0;280.0;587.0
2020;Proença-a-Nova;26.6;24.2;32.9;59.5;;1000.0;2300.0;;577.0;410.0;157.8
2020;Póvoa de Lanhoso;151.5;153.6;167.4;264.3;;;9300.0;;1725.0;1827.0;827.0
2020;Póvoa de Varzim;439.7;502.3;510.5;694.2;681.8;1940.0;2845.5;450.0;6418.0;5676.0;2411.1
2020;Redondo;46.0;48.5;46.8;58.4;;;;;487.0;320.0;231.3
2020;Reguengos de Monsaraz;103.8;82.1;98.7;96.0;;2100.0;4000.0;1300.0;732.0;712.0;443.6
2020;Resende;97.3;104.6;133.7;144.9;2900.0;;500.0;;555.0;389.0;553.2
2020;Ribeira Brava;;;;;1100.0;2300.0;2300.0;;843.0;695.0;1538.0
2020;Ribeira Grande;;;;;2500.0;975.0;536.4;1050.0;2997.0;1697.0;4694.0
2020;Ribeira de Pena;44.9;40.1;58.1;118.8;;;1700.0;400.0;686.0;335.0;293.7
2020;Rio Maior;87.8;91.4;95.3;81.5;314.3;3000.0;2800.0;416.7;2503.0;1893.0;404.8
2020;Sabrosa;36.3;44.7;64.5;87.1;;1000.0;;;409.0;419.0;265.4
2020;Sabugal;61.3;39.6;59.7;66.8;;;;1200.0;558.0;846.0;261.5
2020;Salvaterra de Magos;142.8;178.2;184.3;235.2;;1000.0;3600.0;1600.0;1600.0;1127.0;848.3
2020;Santa Comba Dão;64.0;51.4;60.3;89.8;;;550.0;;686.0;661.0;302.6
2020;Santa Cruz;;;;;871.4;;1980.0;1033.3;2848.0;1721.0;4569.0
2020;Santa Cruz da Graciosa;;;;;200.0;266.7;1100.0;;279.0;212.0;491.0
2020;Santa Cruz das Flores;;;;;50.0;20.0;140.0;;142.0;141.0;283.0
2020;Santa Maria da Feira;906.0;960.6;1159.4;1603.3;890.0;2085.7;2526.7;726.7;16541.0;11338.0;5199.8
2020;Santa Marta de Penaguião;67.2;76.9;99.1;159.0;;;1400.0;500.0;260.0;203.0;437.8
2020;Santana;;;;;;;;;197.0;278.0;475.0
2020;Santarém;286.2;343.8;318.3;295.4;1142.9;3400.0;2522.2;3450.0;6501.0;5546.0;1416.6
2020;Santiago do Cacém;159.3;221.8;197.3;277.5;;875.0;5650.0;;2246.0;2530.0;939.1
2020;Santo Tirso;396.0;479.9;570.8;1036.8;1533.3;1800.0;2400.0;675.0;7754.0;6319.0;2756.6
2020;Sardoal;21.8;26.1;31.6;40.8;;;1700.0;;116.0;154.0;139.8
2020;Seia;120.1;108.7;153.0;186.3;;;9300.0;633.3;1499.0;1788.0;647.9
2020;Seixal;1388.9;1331.1;1187.2;1240.5;680.0;1178.6;3338.9;304.0;9329.0;6843.0;5836.9
2020;Sernancelhe;36.3;28.7;40.3;63.4;;;;;456.0;326.0;204.0
2020;Serpa;148.3;136.9;148.7;142.4;2500.0;1400.0;2200.0;;1005.0;709.0;665.0
2020;Sertã;82.3;95.4;117.8;108.4;;;2600.0;750.0;1274.0;1127.0;473.6
2020;Sesimbra;292.7;354.9;316.4;322.3;2250.0;1775.0;6400.0;1500.0;2620.0;2193.0;1449.5
2020;Setúbal;1069.3;1114.9;1005.6;1136.2;744.4;884.2;3466.7;388.9;10256.0;8111.0;4886.8
2020;Sever do Vouga;47.8;41.0;43.2;73.5;;;;1500.0;1337.0;738.0;230.3
2020;Silves;454.3;432.8;381.0;354.3;533.3;1850.0;2260.0;225.0;2940.0;2244.0;1817.3
2020;Sines;152.4;215.9;191.3;177.3;;700.0;1025.0;650.0;4017.0;1571.0;811.5
2020;Sintra;2991.6;2844.3;2750.3;2896.0;642.3;1033.3;1608.0;452.9;29926.0;21474.0;12888.3
2020;Sobral de Monte Agraço;47.3;64.3;42.7;45.3;;;3600.0;;796.0;573.0;222.7
2020;Soure;81.4;77.7;86.2;138.8;;1100.0;1800.0;750.0;853.0;941.0;434.9
2020;Sousel;40.1;46.7;30.4;43.6;;;500.0;;345.0;228.0;183.5
2020;Sátão;76.5;76.0;77.9;120.5;;;;;823.0;674.0;396.8
2020;São Brás de Alportel;62.6;66.3;55.6;51.5;;;3100.0;333.3;803.0;679.0;262.1
2020;São João da Madeira;177.4;192.4;201.4;239.5;;1266.7;1744.4;2900.0;4395.0;4347.0;919.3
2020;São João da Pesqueira;38.9;34.4;44.4;56.3;;;750.0;;517.0;406.0;204.3
2020;São Pedro do Sul;105.8;105.4;108.2;189.3;;;1966.7;;916.0;998.0;592.8
2020;São Roque do Pico;;;;;;700.0;1300.0;100.0;318.0;192.0;510.0
2020;São Vicente;;;;;;50.0;;400.0;320.0;250.0;570.0
2020;Tabuaço;61.5;60.3;73.6;123.2;;;240.0;;241.0;214.0;364.8
2020;Tarouca;72.2;70.1;101.3;153.1;;;;;715.0;364.0;459.2
2020;Tavira;200.8;201.6;176.5;197.3;540.0;1800.0;4700.0;383.3;2458.0;2320.0;863.7
2020;Terras de Bouro;53.5;57.2;68.0;91.9;;;;;444.0;487.0;303.0
2020;Tomar;183.8;186.4;205.7;219.6;1280.0;1400.0;938.1;1200.0;2666.0;2716.0;941.3
2020;Tondela;119.3;120.4;123.0;164.1;;;11600.0;3200.0;3065.0;2732.0;609.8
2020;Torre de Moncorvo;61.2;48.0;71.1;113.3;;;;;398.0;385.0;328.3
2020;Torres Novas;155.3;164.8;166.7;187.5;3250.0;;8150.0;580.0;3632.0;2964.0;769.5
2020;Torres Vedras;454.4;527.4;536.2;526.3;1185.7;2250.0;2491.7;600.0;9587.0;7380.0;2321.0
2020;Trancoso;33.8;38.9;26.8;34.3;;;3200.0;;818.0;629.0;166.9
2020;Trofa;235.1;250.0;285.6;445.0;;1166.7;1900.0;680.0;7485.0;4510.0;1374.7
2020;Tábua;72.2;72.0;92.8;125.1;;;3600.0;;1275.0;1364.0;427.8
2020;Vagos;129.6;113.5;84.6;144.6;;2200.0;3066.7;;2486.0;2239.0;538.9
2020;Vale de Cambra;78.2;89.3;85.3;145.8;2000.0;;7500.0;;3608.0;2386.0;434.8
2020;Valença;117.9;127.4;114.8;127.7;;1800.0;4500.0;;1841.0;1720.0;553.8
2020;Valongo;775.2;951.4;950.6;1222.6;1925.0;1714.3;4255.6;700.0;8133.0;4947.0;4349.4
2020;Valpaços;88.8;85.3;99.5;162.5;;1700.0;3000.0;;715.0;717.0;494.7
2020;Velas;;;;;;233.3;1200.0;500.0;359.0;334.0;693.0
2020;Vendas Novas;64.9;53.7;58.3;50.6;;;2650.0;450.0;1115.0;968.0;274.7
2020;Viana do Alentejo;46.3;38.8;48.8;39.8;800.0;;500.0;;368.0;324.0;207.5
2020;Viana do Castelo;498.3;490.2;470.4;597.3;2383.3;5366.7;8440.0;870.0;10750.0;8972.0;2314.7
2020;Vidigueira;61.4;61.3;42.6;62.7;;;;700.0;290.0;335.0;267.7
2020;Vieira do Minho;89.5;113.3;155.8;213.9;;1100.0;;;633.0;565.0;655.6
2020;Vila Flor;46.1;61.6;72.3;76.8;;600.0;1400.0;;340.0;358.0;287.2
2020;Vila Franca de Xira;1023.2;1040.4;868.7;966.3;800.0;1411.1;1811.5;678.6;14198.0;9367.0;4443.3
2020;Vila Franca do Campo;;;;;;1400.0;700.0;400.0;663.0;425.0;1088.0
2020;Vila Nova da Barquinha;39.4;33.3;34.4;26.5;;;;;219.0;271.0;161.4
2020;Vila Nova de Cerveira;51.8;50.8;59.3;68.0;;1100.0;;700.0;1792.0;1610.0;261.2
2020;Vila Nova de Famalicão;825.5;879.5;983.3;1273.4;1209.1;1950.0;2753.3;500.0;21207.0;15478.0;4543.1
2020;Vila Nova de Foz Côa;41.4;45.6;43.1;55.4;;;2700.0;;413.0;392.0;210.8
2020;Vila Nova de Gaia;2845.8;3143.9;3901.3;4765.7;1638.5;2010.5;2258.3;449.0;29412.0;22031.0;16138.2
2020;Vila Nova de Paiva;31.5;31.9;30.3;47.0;;;;;250.0;251.0;165.3
2020;Vila Nova de Poiares;38.9;44.4;43.4;57.7;;1300.0;;;705.0;757.0;221.4
2020;Vila Pouca de Aguiar;70.2;78.6;99.0;158.8;;;1850.0;;809.0;504.0;454.3
2020;Vila Real;471.4;505.9;526.9;727.6;;9900.0;7075.0;3900.0;4616.0;4291.0;2462.2
2020;Vila Real de Santo António;206.1;223.0;191.4;180.6;;3600.0;1114.3;466.7;1682.0;1528.0;905.3
2020;Vila Velha de Ródão;8.5;11.2;13.0;23.3;;;800.0;;526.0;308.0;66.3
2020;Vila Verde;257.8;264.8;262.8;333.7;1540.0;2233.3;17300.0;2900.0;4440.0;3319.0;1303.8
2020;Vila Viçosa;40.3;43.1;53.2;40.0;1300.0;1300.0;3600.0;700.0;849.0;457.0;215.8
2020;Vila da Praia da Vitória;;;;;700.0;4400.0;6100.0;;1779.0;1073.0;2852.0
2020;Vila de Rei;16.4;16.3;13.9;18.7;;400.0;;;180.0;354.0;74.9
2020;Vila do Bispo;67.6;61.3;53.4;51.4;600.0;250.0;;;490.0;469.0;258.2
2020;Vila do Conde;539.8;613.5;675.4;757.8;1580.0;2020.0;3657.1;844.4;11425.0;7874.0;2899.0
2020;Vila do Porto;;;;;800.0;900.0;;500.0;464.0;298.0;762.0
2020;Vimioso;18.9;25.3;22.6;44.0;;;700.0;;169.0;238.0;126.5
2020;Vinhais;39.9;44.4;50.3;98.7;;;;;268.0;266.0;260.2
2020;Viseu;682.9;713.7;630.8;749.0;2585.7;3216.7;7414.3;2071.4;12807.0;9855.0;3232.0
2020;Vizela;161.8;171.3;211.3;395.2;;2500.0;2175.0;1150.0;2518.0;2614.0;1026.2
2020;Vouzela;64.1;57.2;77.3;86.0;;;1300.0;;647.0;875.0;325.5
2020;Águeda;265.8;226.9;227.8;275.8;1633.3;6200.0;17000.0;3700.0;7031.0;5670.0;1153.4
2020;Évora;456.9;416.5;359.3;351.2;10300.0;1925.0;2523.1;305.6;7138.0;5959.0;1854.1
2020;Ílhavo;298.9;268.2;268.9;360.3;;5700.0;6033.3;2100.0;3764.0;3264.0;1363.0
2020;Óbidos;52.3;54.9;62.7;77.3;1400.0;650.0;1700.0;;1366.0;1183.0;276.8
2021;Abrantes;260.0;266.3;281.8;363.8;2066.7;4200.0;858.8;3100.0;2901.0;2030.0;1323.7
2021;Aguiar da Beira;21.8;26.6;25.2;44.9;;;;;421.0;455.0;135.0
2021;Alandroal;9.8;22.3;19.8;31.9;;;;;303.0;233.0;98.3
2021;Albergaria-a-Velha;117.7;118.3;115.8;145.3;;3400.0;5200.0;2400.0;3834.0;2509.0;576.6
2021;Albufeira;1205.4;1075.2;881.1;812.2;820.0;2850.0;1021.4;514.3;7207.0;7092.0;4376.2
2021;Alcanena;51.6;55.8;57.7;57.5;900.0;;5400.0;;1822.0;1479.0;261.0
2021;Alcobaça;230.0;218.8;225.2;360.4;1120.0;6400.0;4875.0;1566.7;6624.0;5639.0;1213.9
2021;Alcochete;102.1;126.3;131.3;135.4;540.0;733.3;820.0;333.3;2448.0;1803.0;550.4
2021;Alcoutim;5.5;5.5;8.2;8.3;;;;0.0;118.0;182.0;33.3
2021;Alcácer do Sal;43.3;47.7;41.3;54.2;;;1750.0;600.0;1076.0;834.0;220.3
2021;Alenquer;348.8;409.3;336.8;305.3;940.0;1060.0;2371.4;414.3;5911.0;3297.0;1578.4
2021;Alfândega da Fé;30.7;38.0;40.1;80.3;;700.0;500.0;;194.0;203.0;214.4
2021;Alijó;96.7;103.3;118.9;209.3;;;1350.0;;662.0;665.0;573.0
2021;Aljezur;46.6;42.0;39.8;40.7;150.0;900.0;650.0;;489.0;502.0;185.8
2021;Aljustrel;55.4;52.8;52.8;73.7;;;866.7;;1050.0;545.0;276.9
2021;Almada;1444.6;1480.6;1387.7;1431.1;566.7;1627.3;1625.0;345.5;9283.0;10697.0;6314.0
2021;Almeida;31.4;15.7;23.7;58.5;;;900.0;;349.0;436.0;147.0
2021;Almeirim;134.6;138.8;125.9;154.4;3400.0;1650.0;1533.3;;1802.0;1371.0;621.1
2021;Almodôvar;21.8;39.4;42.7;67.3;466.7;;400.0;800.0;315.0;460.0;195.4
2021;Alpiarça;34.4;33.9;32.6;54.1;;;1200.0;700.0;514.0;472.0;178.6
2021;Alter do Chão;28.3;28.5;22.0;30.8;;;800.0;;186.0;227.0;126.5
2021;Alvaiázere;12.5;18.3;26.8;43.3;;;;;688.0;392.0;119.2
2021;Alvito;13.6;14.3;14.6;16.3;700.0;;50.0;;109.0;86.0;70.9
2021;Amadora;1688.5;1396.6;1198.5;1051.4;302.4;374.4;1431.8;257.9;16862.0;15354.0;6032.2
2021;Amarante;445.3;416.7;496.7;853.5;;1220.0;866.7;5900.0;5397.0;3075.0;2546.3
2021;Amares;118.4;129.4;127.8;156.3;;2800.0;8400.0;;1747.0;1035.0;607.8
2021;Anadia;93.3;78.9;88.7;153.1;;1500.0;2033.3;733.3;3084.0;2641.0;468.3
2021;Angra do Heroísmo;;;;;700.0;;1485.7;;3248.0;2845.0;6093.0
2021;Ansião;34.3;34.5;56.4;91.5;1500.0;;2500.0;500.0;1229.0;1025.0;250.4
2021;Arcos de Valdevez;90.6;112.5;89.9;140.3;2400.0;3100.0;1520.0;550.0;1848.0;2004.0;486.7
2021;Arganil;57.1;59.7;68.5;131.8;;;975.0;;808.0;856.0;373.3
2021;Armamar;46.7;41.0;43.6;84.6;1100.0;;1600.0;;458.0;347.0;236.0
2021;Arouca;91.5;85.8;100.7;192.8;;;4100.0;666.7;2519.0;1554.0;541.1
2021;Arraiolos;24.1;26.0;29.3;30.9;;;;250.0;578.0;515.0;130.4
2021;Arronches;6.3;8.2;10.1;18.6;;;500.0;200.0;191.0;175.0;52.8
2021;Arruda dos Vinhos;56.8;93.5;73.4;80.7;1500.0;;3700.0;;1741.0;1095.0;345.8
2021;Aveiro;481.4;550.3;485.7;721.5;11100.0;6500.0;5311.1;523.1;14115.0;11026.0;2479.1
2021;Avis;42.4;32.0;32.3;41.6;;300.0;600.0;;392.0;330.0;182.8
2021;Azambuja;126.3;146.0;115.8;149.3;2300.0;;3500.0;;5088.0;2898.0;616.6
2021;Baião;160.7;188.3;246.3;347.3;;;850.0;;1392.0;862.0;1072.4
2021;Barcelos;441.6;415.0;482.2;860.3;1500.0;940.0;1768.2;6750.0;15262.0;14866.0;2476.3
2021;Barrancos;14.8;19.1;21.7;20.0;;;300.0;;94.0;76.0;92.9
2021;Barreiro;747.7;738.1;759.6;849.3;690.9;911.1;1514.3;252.6;3519.0;3987.0;3442.7
2021;Batalha;41.8;59.1;59.0;86.4;;1800.0;;800.0;2578.0;1756.0;284.8
2021;Beja;252.3;237.4;233.3;247.5;2433.3;1600.0;2225.0;1433.3;3945.0;3064.0;1159.4
2021;Belmonte;33.7;44.7;53.3;88.8;;;;;467.0;572.0;243.8
2021;Benavente;243.1;211.4;221.6;255.3;1500.0;2000.0;708.3;520.0;3546.0;2639.0;1070.3
2021;Bombarral;70.4;90.3;65.9;105.5;;1800.0;1833.3;;1016.0;968.0;370.0
2021;Borba;47.6;47.0;48.2;37.5;;;1300.0;;463.0;425.0;222.4
2021;Boticas;33.3;20.3;28.6;40.9;;400.0;500.0;700.0;407.0;400.0;135.6
2021;Braga;1469.3;1506.2;1425.3;1724.1;800.0;836.4;2054.9;497.4;30240.0;22589.0;6911.0
2021;Bragança;228.8;165.8;179.9;195.8;;3200.0;3100.0;1600.0;2988.0;2947.0;912.8
2021;Cabeceiras de Basto;118.9;125.6;138.2;224.3;;;3800.0;;1090.0;822.0;720.9
2021;Cadaval;60.3;69.8;86.9;108.2;550.0;1200.0;2800.0;;1019.0;978.0;370.1
2021;Caldas da Rainha;317.7;328.4;330.2;379.9;1014.3;1800.0;1268.4;1120.0;5203.0;5065.0;1524.2
2021;Calheta [R.A.A.];;;;;;300.0;250.0;;180.0;181.0;361.0
2021;Calheta [R.A.M.];;;;;500.0;400.0;4000.0;;1238.0;600.0;1838.0
2021;Caminha;71.8;70.1;82.4;115.6;;1300.0;5100.0;;882.0;938.0;373.8
2021;Campo Maior;91.7;90.8;72.1;106.4;;1500.0;633.3;;1195.0;968.0;416.0
2021;Cantanhede;149.9;160.3;141.3;263.1;;;5433.3;3700.0;3867.0;3269.0;812.8
2021;Carrazeda de Ansiães;43.7;52.8;45.7;48.9;;;1800.0;;286.0;181.0;212.4
2021;Carregal do Sal;47.8;57.0;45.5;79.8;;;4600.0;;1044.0;833.0;259.2
2021;Cartaxo;122.8;140.7;121.4;148.9;;3500.0;1077.8;1000.0;1252.0;1244.0;598.1
2021;Cascais;1519.6;1700.4;1851.8;2184.8;210.5;351.0;747.0;270.2;17906.0;16399.0;7974.5
2021;Castanheira de Pêra;11.9;6.9;12.3;26.5;;;;;159.0;235.0;68.0
2021;Castelo Branco;285.2;289.1;313.3;499.4;;10200.0;5180.0;900.0;5059.0;4668.0;1569.3
2021;Castelo de Paiva;104.4;98.8;158.4;236.1;;750.0;2150.0;;1224.0;1561.0;694.3
2021;Castelo de Vide;19.2;15.8;10.8;19.8;;;;;193.0;274.0;73.5
2021;Castro Daire;78.1;89.2;112.5;184.7;;;;;1003.0;730.0;547.6
2021;Castro Marim;59.5;47.3;47.3;55.2;;500.0;1300.0;400.0;481.0;519.0;243.4
2021;Castro Verde;43.3;40.4;41.2;51.8;;;850.0;;2001.0;739.0;208.8
2021;Celorico da Beira;50.4;40.1;42.2;69.8;;;;;469.0;535.0;230.6
2021;Celorico de Basto;115.3;126.4;166.2;302.1;2800.0;;3000.0;;1151.0;950.0;808.4
2021;Chamusca;37.1;38.3;40.8;59.3;;;3500.0;;869.0;531.0;199.6
2021;Chaves;276.9;272.1;276.8;446.0;7200.0;3450.0;2625.0;1900.0;2990.0;2748.0;1434.3
2021;Cinfães;127.3;152.5;224.0;310.7;;;222.2;1900.0;2473.0;641.0;924.3
2021;Coimbra;1089.9;937.9;884.8;1066.0;1218.8;1475.0;2434.3;350.0;15126.0;14111.0;4475.6
2021;Condeixa-a-Nova;80.4;75.6;76.6;82.3;;;2133.3;;1005.0;1121.0;360.1
2021;Constância;25.8;19.3;29.3;25.5;700.0;;1900.0;;500.0;338.0;117.6
2021;Coruche;111.8;100.6;119.6;171.3;2200.0;1600.0;;;1433.0;1054.0;581.6
2021;Corvo;;;;;;;66.7;;25.0;32.0;57.0
2021;Covilhã;285.1;281.3;317.1;450.5;;2000.0;2127.3;5300.0;3855.0;3468.0;1510.6
2021;Crato;22.6;15.7;37.4;33.7;;;700.0;400.0;134.0;145.0;127.6
2021;Cuba;34.3;31.4;40.8;32.4;;;700.0;700.0;227.0;130.0;167.8
2021;Câmara de Lobos;;;;;5100.0;4400.0;9100.0;925.0;1501.0;909.0;2410.0
2021;Elvas;191.3;230.6;218.1;234.5;;;1066.7;;1455.0;1192.0;1012.8
2021;Entroncamento;124.1;128.5;113.5;94.4;975.0;1700.0;10100.0;1300.0;1612.0;1276.0;532.3
2021;Espinho;259.8;320.6;345.3;505.1;;;4540.0;;2080.0;2279.0;1592.9
2021;Esposende;126.1;157.0;157.0;223.8;;2650.0;7150.0;1750.0;3781.0;2872.0;737.2
2021;Estarreja;175.9;157.1;157.8;248.0;1750.0;;;;4357.0;1999.0;841.2
2021;Estremoz;104.9;63.9;68.8;65.5;1000.0;;3400.0;1000.0;1280.0;1162.0;358.8
2021;Fafe;342.4;352.2;406.4;729.3;1775.0;937.5;1053.3;2550.0;4386.0;4408.0;2044.2
2021;Faro;673.6;634.3;505.3;519.0;1200.0;1542.9;2200.0;238.5;8396.0;8066.0;2679.8
