Ano,Território,Desemprego 25-34 anos,População com 1º Ciclo,População com 2º Ciclo,População com 3º Ciclo/Secundário,Pré-Escolar,População Empregada - Homens,População Empregada - Total,Cluster
2017,Alijó,144.0,2100.0,1300.0,2200.0,850.0,729.0,652.0,3
2017,Aljezur,31.3,911.898627596439,996.7853123977756,600.0,608.1002453557659,354.0,156.3,2
2017,Aljustrel,81.4,433.3,900.0,2200.0,608.1002453557659,1251.0,318.3,2
2017,Almada,1337.0,380.0,1011.8,1875.6,269.7,8372.0,7045.3,0
2017,Almeida,28.8,911.898627596439,996.7853123977756,500.0,608.1002453557659,313.0,176.4,2
2017,Almeirim,143.8,833.3,460.0,777.8,600.0,1647.0,752.2,2
2017,Almodôvar,48.1,911.898627596439,996.7853123977756,233.3,608.1002453557659,334.0,264.6,2
2017,Alpiarça,37.5,600.0,996.7853123977756,1400.0,608.1002453557659,534.0,206.9,2
2017,Alter do Chão,38.3,911.898627596439,996.7853123977756,200.0,608.1002453557659,167.0,157.5,2
2017,Alvaiázere,28.2,700.0,996.7853123977756,1160.0324398797595,608.1002453557659,635.0,193.4,2
2017,Alvito,17.0,911.898627596439,300.0,100.0,608.1002453557659,111.0,75.5,2
2017,Amadora,1229.4,242.2,648.0,1187.0,216.2,15620.0,6137.1,0
2017,Amarante,545.9,1540.0,1675.0,542.9,1450.0,4917.0,3094.0,3
2017,Amares,155.2,1000.0,2200.0,2750.0,608.1002453557659,1721.0,747.6,3
2017,Anadia,147.8,800.0,3100.0,1880.0,380.0,2960.0,717.2,3
2017,Angra do Heroísmo,322.4878459687124,381.8,525.0,571.4,1150.0,3067.0,5661.0,0
2017,Ansião,73.3,911.898627596439,450.0,1900.0,608.1002453557659,1121.0,381.6,2
2017,Arcos de Valdevez,100.6,1700.0,1300.0,2550.0,250.0,1803.0,623.3,3
2017,Arganil,74.8,911.898627596439,996.7853123977756,1033.3,608.1002453557659,866.0,442.8,2
2017,Armamar,61.5,911.898627596439,996.7853123977756,1000.0,608.1002453557659,391.0,348.0,2
2017,Arouca,81.2,911.898627596439,2100.0,842.9,608.1002453557659,2365.0,533.4,2
2017,Arraiolos,50.6,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,559.0,244.3,2
2017,Arronches,23.1,911.898627596439,996.7853123977756,75.0,608.1002453557659,143.0,102.1,2
2017,Arruda dos Vinhos,45.7,900.0,996.7853123977756,1160.0324398797595,275.0,1707.0,339.2,2
2017,Aveiro,583.9,1633.3,3633.3,3108.3,413.3,14290.0,2817.2,3
2017,Avis,36.3,911.898627596439,500.0,50.0,608.1002453557659,383.0,185.1,2
2017,Azambuja,92.5,911.898627596439,996.7853123977756,2200.0,1100.0,4663.0,531.5,3
2017,Baião,238.3,911.898627596439,1900.0,233.3,333.3,1062.0,1418.9,2
2017,Barrancos,29.8,911.898627596439,996.7853123977756,300.0,608.1002453557659,114.0,171.6,2
2017,Barreiro,718.8,461.5,645.5,1357.7,134.5,3900.0,3830.1,0
2017,Batalha,71.7,911.898627596439,800.0,2200.0,750.0,2758.0,352.1,2
2017,Beja,348.8,3300.0,4000.0,1023.1,680.0,3692.0,1433.9,3
2017,Belmonte,72.6,911.898627596439,996.7853123977756,1160.0324398797595,900.0,462.0,355.3,2
2017,Benavente,245.7,433.3,1700.0,885.7,800.0,3461.0,1246.1,2
2017,Bombarral,65.7,1100.0,996.7853123977756,2050.0,1000.0,963.0,345.5,3
2017,Borba,60.4,1000.0,996.7853123977756,1000.0,608.1002453557659,515.0,295.3,2
2017,Boticas,28.8,600.0,700.0,400.0,150.0,333.0,194.5,2
2017,Cabeceiras de Basto,195.3,2300.0,1200.0,1066.7,608.1002453557659,1157.0,973.7,2
2017,Cadaval,71.6,900.0,996.7853123977756,1160.0324398797595,608.1002453557659,909.0,379.4,2
2017,Caldas da Rainha,293.0,453.8,470.0,820.8,427.3,4747.0,1540.3,1
2017,Calheta [R.A.A.],322.4878459687124,100.0,200.0,50.0,33.3,177.0,378.0,1
2017,Calheta [R.A.M.],322.4878459687124,500.0,800.0,425.0,300.0,1053.0,1594.0,1
2017,Caminha,99.6,2500.0,833.3,800.0,400.0,904.0,509.3,2
2017,Campo Maior,84.9,911.898627596439,996.7853123977756,320.0,300.0,1278.0,390.8,2
2017,Cantanhede,201.5,1766.7,996.7853123977756,4100.0,1600.0,3675.0,1080.1,3
2017,Carrazeda de Ansiães,70.5,911.898627596439,996.7853123977756,600.0,608.1002453557659,265.0,318.3,2
2017,Carregal do Sal,42.2,911.898627596439,996.7853123977756,4000.0,608.1002453557659,925.0,308.2,3
2017,Cartaxo,114.7,500.0,620.0,1300.0,450.0,1304.0,662.9,2
2017,Cascais,1246.6,155.7,319.0,856.5,152.7,17278.0,8034.7,0
2017,Castanheira de Pêra,20.2,911.898627596439,996.7853123977756,400.0,608.1002453557659,122.0,144.0,2
2017,Castelo de Paiva,131.8,1100.0,996.7853123977756,933.3,608.1002453557659,959.0,885.8,2
2017,Castelo de Vide,27.6,911.898627596439,996.7853123977756,1000.0,608.1002453557659,191.0,106.3,2
2017,Castro Daire,116.3,911.898627596439,2300.0,1650.0,2000.0,1003.0,736.1,3
2017,Castro Marim,37.9,911.898627596439,996.7853123977756,500.0,600.0,476.0,197.9,2
2017,Castro Verde,53.3,911.898627596439,996.7853123977756,1250.0,608.1002453557659,1735.0,265.0,2
2017,Celorico da Beira,67.2,911.898627596439,996.7853123977756,633.3,1400.0,356.0,308.3,2
2017,Celorico de Basto,162.7,911.898627596439,2000.0,1160.0324398797595,750.0,1022.0,1061.0,2
2017,Chamusca,44.9,1700.0,996.7853123977756,1160.0324398797595,608.1002453557659,903.0,227.6,2
2017,Cinfães,213.9,600.0,1700.0,142.9,608.1002453557659,1550.0,1428.0,2
2017,Coimbra,1232.8,950.0,1240.0,1275.4,274.2,14746.0,5339.9,0
2017,Condeixa-a-Nova,88.0,911.898627596439,996.7853123977756,4300.0,608.1002453557659,1002.0,427.8,3
2017,Constância,32.3,1300.0,996.7853123977756,240.0,608.1002453557659,523.0,147.1,2
2017,Coruche,124.1,911.898627596439,996.7853123977756,766.7,650.0,1504.0,724.4,2
2017,Covilhã,442.0,911.898627596439,2900.0,994.1,850.0,4151.0,2380.9,3
2017,Crato,28.3,911.898627596439,500.0,600.0,608.1002453557659,170.0,148.0,2
2017,Cuba,53.3,800.0,996.7853123977756,1160.0324398797595,608.1002453557659,228.0,215.8,2
2017,Câmara de Lobos,322.4878459687124,960.0,3300.0,361.1,1100.0,1534.0,2373.0,3
2017,Elvas,389.0,3300.0,1450.0,442.9,2100.0,1680.0,1701.1,3
2017,Entroncamento,165.9,933.3,2800.0,1820.0,666.7,1416.0,652.3,3
2017,Espinho,347.6,833.3,2050.0,1660.0,1500.0,2208.0,2288.7,3
2017,Esposende,173.2,671.4,996.7853123977756,5450.0,540.0,3831.0,952.5,3
2017,Estremoz,124.2,911.898627596439,950.0,1000.0,600.0,1233.0,537.2,2
2017,Fafe,450.8,1116.7,400.0,712.5,487.5,4586.0,2379.0,1
2017,Faro,414.8,636.4,2400.0,1200.0,117.4,8138.0,1748.7,3
2017,Felgueiras,321.6,527.3,1400.0,681.3,315.4,10043.0,1891.5,1
2017,Ferreira do Alentejo,80.3,600.0,996.7853123977756,600.0,608.1002453557659,798.0,289.7,2
2017,Ferreira do Zêzere,38.4,1100.0,996.7853123977756,300.0,400.0,785.0,196.9,2
2017,Figueira de Castelo Rodrigo,61.2,911.898627596439,600.0,375.0,350.0,243.0,247.2,2
2017,Figueiró dos Vinhos,43.3,200.0,996.7853123977756,1160.0324398797595,150.0,308.0,247.8,2
2017,Fornos de Algodres,33.5,911.898627596439,996.7853123977756,1700.0,608.1002453557659,275.0,189.0,2
2017,Freixo de Espada à Cinta,50.1,911.898627596439,400.0,300.0,608.1002453557659,185.0,223.3,2
2017,Fronteira,29.1,911.898627596439,996.7853123977756,200.0,608.1002453557659,226.0,158.2,2
2017,Gavião,29.8,911.898627596439,996.7853123977756,350.0,608.1002453557659,118.0,137.5,2
2017,Golegã,28.7,700.0,996.7853123977756,2100.0,500.0,346.0,146.1,2
2017,Gondomar,1802.9,656.3,1850.0,1460.0,388.9,9547.0,10454.7,0
2017,Gouveia,102.9,911.898627596439,1600.0,1160.0324398797595,2100.0,642.0,537.4,3
2017,Grândola,98.3,911.898627596439,800.0,466.7,608.1002453557659,942.0,451.9,2
2017,Góis,23.6,911.898627596439,996.7853123977756,700.0,608.1002453557659,192.0,153.5,2
2017,Horta,322.4878459687124,420.0,996.7853123977756,640.0,900.0,1256.0,2465.0,2
2017,Idanha-a-Nova,102.4,600.0,996.7853123977756,500.0,1000.0,521.0,451.0,2
2017,Lagoa,213.4,475.0,650.0,650.0,533.3,3330.0,948.7,1
2017,Lagoa [R.A.A.],322.4878459687124,188.9,380.0,580.0,180.0,1145.0,1778.0,1
2017,Lagos,213.0,342.9,500.0,938.5,100.0,3638.0,1112.1,1
2017,Lajes do Pico,322.4878459687124,600.0,350.0,266.7,608.1002453557659,158.0,393.0,2
2017,Loulé,448.8,828.6,1560.0,577.4,325.0,11576.0,2156.5,0
2017,Lousada,284.0,411.1,628.6,404.5,666.7,5122.0,1880.7,1
2017,Lousã,123.3,2200.0,1200.0,1160.0324398797595,608.1002453557659,1271.0,623.7,2
2017,Macedo de Cavaleiros,160.2,911.898627596439,700.0,666.7,608.1002453557659,827.0,728.3,2
2017,Machico,322.4878459687124,471.4,850.0,1275.0,1600.0,1297.0,2271.0,3
2017,Madalena,322.4878459687124,1100.0,900.0,266.7,300.0,532.0,1054.0,2
2017,Mafra,302.0,472.7,1040.0,367.4,221.1,10050.0,1963.6,1
2017,Manteigas,27.9,911.898627596439,996.7853123977756,233.3,608.1002453557659,182.0,143.5,2
2017,Marvão,11.5,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,132.0,90.2,2
2017,Mação,36.8,911.898627596439,996.7853123977756,425.0,608.1002453557659,477.0,193.7,2
2017,Mealhada,88.8,1150.0,996.7853123977756,1160.0324398797595,375.0,2702.0,483.0,2
2017,Melgaço,25.1,800.0,996.7853123977756,1160.0324398797595,700.0,367.0,154.5,2
2017,Mesão Frio,60.2,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,193.0,357.2,2
2017,Mira,77.2,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,830.0,445.4,2
2017,Miranda do Corvo,85.2,2200.0,996.7853123977756,1160.0324398797595,300.0,482.0,363.2,2
2017,Miranda do Douro,49.8,911.898627596439,996.7853123977756,2400.0,608.1002453557659,418.0,232.5,2
2017,Mirandela,306.8,4000.0,996.7853123977756,1440.0,608.1002453557659,1492.0,1372.3,3
2017,Mogadouro,83.2,911.898627596439,500.0,2700.0,608.1002453557659,498.0,418.5,2
2017,Moimenta da Beira,115.6,1000.0,996.7853123977756,585.7,1300.0,708.0,658.8,2
2017,Moita,698.0,354.5,1675.0,1253.3,244.4,2193.0,3572.0,0
2017,Monchique,29.7,700.0,996.7853123977756,600.0,608.1002453557659,344.0,218.7,2
2017,Mondim de Basto,77.8,1400.0,800.0,1160.0324398797595,608.1002453557659,349.0,434.6,2
2017,Monforte,60.3,500.0,400.0,62.5,608.1002453557659,235.0,239.7,2
2017,Montalegre,64.0,600.0,996.7853123977756,475.0,608.1002453557659,501.0,362.1,2
2017,Montemor-o-Novo,96.7,850.0,900.0,1233.3,600.0,1489.0,448.8,2
2017,Montijo,559.0,341.7,442.9,1928.6,184.6,4028.0,2577.3,1
2017,Monção,64.5,911.898627596439,996.7853123977756,4300.0,608.1002453557659,1275.0,395.2,3
2017,Mora,16.8,911.898627596439,996.7853123977756,300.0,608.1002453557659,291.0,123.5,2
2017,Mortágua,37.2,911.898627596439,996.7853123977756,2900.0,1000.0,1135.0,204.8,3
2017,Moura,232.3,1400.0,425.0,566.7,2100.0,944.0,1133.6,3
2017,Mourão,46.8,911.898627596439,996.7853123977756,100.0,608.1002453557659,123.0,209.7,2
2017,Murtosa,48.1,911.898627596439,996.7853123977756,1500.0,900.0,620.0,238.3,2
2017,Murça,59.5,911.898627596439,996.7853123977756,1000.0,608.1002453557659,230.0,363.0,2
2017,Mértola,52.3,700.0,996.7853123977756,333.3,608.1002453557659,392.0,300.8,2
2017,Mêda,19.3,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,258.0,92.9,2
2017,Nazaré,93.9,600.0,600.0,375.0,1000.0,1119.0,450.8,2
2017,Nelas,83.1,1100.0,996.7853123977756,1933.3,850.0,1495.0,493.2,2
2017,Nisa,49.3,911.898627596439,600.0,1160.0324398797595,608.1002453557659,267.0,235.6,2
2017,Nordeste,322.4878459687124,100.0,200.0,300.0,608.1002453557659,210.0,376.0,1
2017,Odemira,152.6,400.0,996.7853123977756,522.2,525.0,3469.0,789.5,2
2017,Odivelas,894.8,390.5,1657.1,2300.0,147.7,8106.0,4425.1,0
2017,Oleiros,13.3,400.0,400.0,700.0,400.0,348.0,105.0,2
2017,Olhão,254.1,2150.0,1075.0,1400.0,210.0,2849.0,1190.6,2
2017,Oliveira de Frades,57.8,911.898627596439,996.7853123977756,1133.3,608.1002453557659,1775.0,337.6,2
2017,Oliveira do Bairro,137.6,2000.0,996.7853123977756,1071.4,1900.0,2970.0,621.8,3
2017,Oliveira do Hospital,137.3,911.898627596439,996.7853123977756,2000.0,285.7,1942.0,701.5,2
2017,Ourique,26.7,900.0,996.7853123977756,500.0,600.0,404.0,188.5,2
2017,Ourém,182.0,2900.0,1166.7,780.0,800.0,5782.0,874.2,3
2017,Ovar,370.3,1200.0,3250.0,2850.0,528.6,7218.0,2163.8,3
2017,Palmela,364.3,530.0,983.3,777.3,283.3,13218.0,2000.8,0
2017,Pampilhosa da Serra,14.8,911.898627596439,996.7853123977756,75.0,608.1002453557659,187.0,103.1,2
2017,Paredes,814.9,575.0,1616.7,1041.2,675.0,9620.0,4938.9,0
2017,Paredes de Coura,36.5,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,520.0,237.8,2
2017,Paços de Ferreira,428.5,300.0,611.1,463.0,440.0,7760.0,2933.0,1
2017,Pedrógão Grande,21.2,200.0,400.0,1160.0324398797595,608.1002453557659,238.0,146.1,2
2017,Penacova,63.3,911.898627596439,996.7853123977756,4500.0,608.1002453557659,1063.0,342.1,3
2017,Penafiel,614.3,2150.0,1680.0,943.8,1300.0,6811.0,3692.4,3
2017,Penalva do Castelo,50.7,500.0,996.7853123977756,2800.0,608.1002453557659,546.0,349.7,2
2017,Penamacor,35.5,911.898627596439,996.7853123977756,800.0,608.1002453557659,219.0,193.6,2
2017,Penedono,20.3,911.898627596439,996.7853123977756,500.0,200.0,139.0,114.8,2
2017,Penela,25.0,911.898627596439,800.0,1500.0,608.1002453557659,704.0,132.3,2
2017,Peniche,186.3,933.3,3300.0,2533.3,400.0,2169.0,883.4,3
2017,Peso da Régua,239.9,3000.0,2800.0,1120.0,1300.0,1074.0,1199.2,3
2017,Pinhel,42.2,911.898627596439,996.7853123977756,2800.0,608.1002453557659,609.0,202.8,2
2017,Pombal,242.4,1375.0,996.7853123977756,2000.0,880.0,6837.0,1261.8,3
2017,Ponte da Barca,66.6,1000.0,996.7853123977756,1160.0324398797595,800.0,646.0,372.2,2
2017,Ponte de Sor,133.5,2500.0,996.7853123977756,685.7,750.0,1201.0,585.8,2
2017,Portalegre,166.1,3900.0,2600.0,707.1,666.7,1954.0,758.7,3
2017,Portel,67.6,900.0,996.7853123977756,333.3,500.0,263.0,289.3,2
2017,Portimão,575.2,390.0,1240.0,904.2,412.5,6487.0,2763.3,0
2017,Porto Santo,322.4878459687124,300.0,400.0,3000.0,608.1002453557659,631.0,1190.0,2
2017,Porto de Mós,101.3,3300.0,996.7853123977756,612.5,2300.0,2672.0,599.8,3
2017,Povoação,322.4878459687124,800.0,233.3,150.0,608.1002453557659,382.0,798.0,2
2017,Proença-a-Nova,36.6,911.898627596439,996.7853123977756,1900.0,608.1002453557659,581.0,210.3,2
2017,Póvoa de Varzim,498.4,376.5,1000.0,1222.2,200.0,5734.0,2791.2,1
2017,Redondo,60.6,600.0,996.7853123977756,900.0,608.1002453557659,465.0,308.8,2
2017,Reguengos de Monsaraz,119.8,375.0,1700.0,700.0,608.1002453557659,814.0,534.8,2
2017,Resende,128.3,911.898627596439,500.0,520.0,900.0,365.0,747.8,2
2017,Ribeira Brava,322.4878459687124,420.0,996.7853123977756,5700.0,608.1002453557659,640.0,1306.0,3
2017,Ribeira Grande,322.4878459687124,117.4,514.3,200.0,212.5,2768.0,4334.0,1
2017,Ribeira de Pena,44.4,911.898627596439,996.7853123977756,800.0,608.1002453557659,769.0,315.1,2
2017,Rio Maior,93.2,100.0,1100.0,650.0,222.2,2573.0,486.4,1
2017,Sabrosa,46.0,911.898627596439,996.7853123977756,1400.0,608.1002453557659,370.0,319.8,2
2017,Sabugal,65.7,911.898627596439,996.7853123977756,725.0,1400.0,650.0,328.1,2
2017,Salvaterra de Magos,182.8,1150.0,800.0,1350.0,1400.0,1508.0,1026.9,3
2017,Santa Comba Dão,62.8,911.898627596439,996.7853123977756,253.3,608.1002453557659,612.0,397.6,2
2017,Santa Cruz da Graciosa,322.4878459687124,250.0,996.7853123977756,250.0,900.0,304.0,559.0,2
2017,Santa Cruz das Flores,322.4878459687124,100.0,50.0,22.2,608.1002453557659,200.0,340.0,1
2017,Santa Maria da Feira,894.0,557.1,2166.7,1495.0,566.7,17312.0,5672.7,0
2017,Santa Marta de Penaguião,75.5,911.898627596439,996.7853123977756,1000.0,200.0,211.0,479.8,2
2017,Santana,322.4878459687124,650.0,700.0,375.0,608.1002453557659,159.0,472.0,2
2017,Santarém,330.3,492.9,1575.0,1933.3,1100.0,5844.0,1688.7,3
2017,Santiago do Cacém,176.7,1133.3,3100.0,1666.7,608.1002453557659,1997.0,1008.5,3
2017,Santo Tirso,524.4,650.0,3150.0,1137.5,657.1,8122.0,3641.3,3
2017,Sardoal,26.8,911.898627596439,996.7853123977756,566.7,608.1002453557659,139.0,157.1,2
2017,Seia,181.7,911.898627596439,1200.0,4200.0,766.7,1559.0,930.9,3
2017,Seixal,1187.4,393.5,827.8,1693.3,223.3,8429.0,5983.3,0
2017,Sernancelhe,47.7,911.898627596439,996.7853123977756,500.0,300.0,395.0,234.0,2
2017,Serpa,155.5,911.898627596439,996.7853123977756,1133.3,608.1002453557659,915.0,758.8,2
2017,Sertã,112.8,1050.0,750.0,1100.0,1400.0,1056.0,537.1,2
2017,Sesimbra,306.7,720.0,996.7853123977756,2583.3,483.3,2389.0,1585.3,2
2017,Setúbal,980.4,403.7,823.5,1623.1,234.8,10184.0,5000.3,0
2017,Sever do Vouga,68.5,911.898627596439,996.7853123977756,2500.0,608.1002453557659,1217.0,355.6,2
2017,Silves,210.8,428.6,1750.0,772.7,140.0,2821.0,1101.0,2
2017,Sines,156.3,1100.0,996.7853123977756,640.0,200.0,3815.0,817.1,2
2017,Sobral de Monte Agraço,45.9,911.898627596439,996.7853123977756,2600.0,200.0,826.0,247.4,2
2017,Soure,96.8,2300.0,996.7853123977756,1800.0,1700.0,832.0,510.7,3
2017,Sousel,33.7,400.0,996.7853123977756,225.0,608.1002453557659,358.0,186.7,2
2017,Sátão,105.8,911.898627596439,996.7853123977756,760.0,1500.0,667.0,581.4,2
2017,São Brás de Alportel,39.4,650.0,996.7853123977756,1450.0,400.0,781.0,245.7,2
2017,São João da Pesqueira,56.8,911.898627596439,700.0,600.0,608.1002453557659,479.0,264.4,2
2017,São Pedro do Sul,125.6,911.898627596439,2500.0,5400.0,608.1002453557659,941.0,703.5,3
2017,São Roque do Pico,322.4878459687124,400.0,250.0,300.0,608.1002453557659,287.0,481.0,1
2017,São Vicente,322.4878459687124,433.3,66.7,300.0,608.1002453557659,252.0,479.0,1
2017,Tabuaço,78.3,911.898627596439,996.7853123977756,150.0,608.1002453557659,211.0,471.4,2
2017,Tarouca,107.2,911.898627596439,450.0,333.3,1100.0,698.0,599.0,2
2017,Tavira,134.2,600.0,2900.0,2400.0,162.5,2325.0,661.3,3
2017,Terras de Bouro,63.6,500.0,996.7853123977756,350.0,608.1002453557659,436.0,332.8,2
2017,Tondela,120.1,911.898627596439,996.7853123977756,3033.3,608.1002453557659,2464.0,645.6,3
2017,Torre de Moncorvo,73.7,1100.0,996.7853123977756,1400.0,608.1002453557659,359.0,385.8,2
2017,Torres Novas,213.8,966.7,1150.0,1488.9,400.0,3734.0,1010.0,2
2017,Torres Vedras,462.0,450.0,922.2,1991.7,476.9,8721.0,2588.8,0
2017,Trancoso,54.2,911.898627596439,996.7853123977756,700.0,608.1002453557659,851.0,243.0,2
2017,Trofa,289.8,833.3,1700.0,686.7,660.0,7288.0,1914.1,3
2017,Tábua,62.6,911.898627596439,996.7853123977756,2300.0,608.1002453557659,1263.0,406.5,2
2017,Vagos,101.4,3400.0,996.7853123977756,1600.0,608.1002453557659,2403.0,493.0,3
2017,Vale de Cambra,99.6,900.0,996.7853123977756,1160.0324398797595,608.1002453557659,3775.0,537.3,2
2017,Valença,77.8,1200.0,1500.0,1800.0,1500.0,1332.0,460.6,3
2017,Valongo,991.3,446.7,1155.6,1783.3,506.7,7687.0,5946.9,0
2017,Valpaços,128.9,911.898627596439,700.0,1200.0,608.1002453557659,622.0,697.8,2
2017,Velas,322.4878459687124,1200.0,250.0,200.0,608.1002453557659,415.0,767.0,2
2017,Vendas Novas,49.8,1300.0,996.7853123977756,642.9,800.0,986.0,292.8,2
2017,Viana do Alentejo,52.7,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,306.0,225.8,2
2017,Vidigueira,82.0,1000.0,996.7853123977756,700.0,700.0,298.0,375.7,2
2017,Vieira do Minho,137.3,911.898627596439,996.7853123977756,733.3,608.1002453557659,633.0,806.1,2
2017,Vila Flor,47.9,911.898627596439,996.7853123977756,650.0,608.1002453557659,331.0,366.3,2
2017,Vila Franca de Xira,828.1,338.1,808.3,886.7,234.5,13753.0,4060.8,0
2017,Vila Franca do Campo,322.4878459687124,420.0,550.0,340.0,250.0,502.0,908.0,1
2017,Vila Nova da Barquinha,49.1,911.898627596439,996.7853123977756,2200.0,608.1002453557659,235.0,203.2,2
2017,Vila Nova de Cerveira,38.1,1000.0,400.0,633.3,700.0,1588.0,222.8,2
2017,Vila Nova de Foz Côa,57.8,911.898627596439,350.0,1200.0,700.0,412.0,260.2,2
2017,Vila Nova de Paiva,56.8,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,223.0,235.2,2
2017,Vila Nova de Poiares,49.5,911.898627596439,996.7853123977756,1160.0324398797595,200.0,683.0,264.2,2
2017,Vila Pouca de Aguiar,103.6,911.898627596439,1900.0,3400.0,608.1002453557659,820.0,651.8,3
2017,Vila Real,648.8,1880.0,850.0,2422.2,1833.3,4341.0,2946.5,3
2017,Vila Real de Santo António,151.4,1800.0,400.0,1140.0,500.0,1768.0,751.7,2
2017,Vila Velha de Ródão,12.3,911.898627596439,700.0,300.0,608.1002453557659,467.0,70.6,2
2017,Vila Verde,311.8,3250.0,2700.0,2350.0,980.0,3882.0,1566.8,3
2017,Vila Viçosa,65.4,1100.0,996.7853123977756,875.0,600.0,976.0,310.9,2
2017,Vila de Rei,19.0,250.0,996.7853123977756,1160.0324398797595,608.1002453557659,197.0,78.9,2
2017,Vila do Bispo,39.0,300.0,200.0,1160.0324398797595,608.1002453557659,718.0,162.1,2
2017,Vila do Conde,544.3,433.3,3200.0,2444.4,471.4,11123.0,3157.5,3
2017,Vimioso,33.4,911.898627596439,996.7853123977756,300.0,608.1002453557659,186.0,166.5,2
2017,Vinhais,63.0,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,275.0,370.7,2
2017,Viseu,907.2,2028.6,2128.6,3230.8,925.0,11200.0,4158.5,3
2017,Vizela,147.6,137.5,996.7853123977756,405.9,400.0,3016.0,921.8,1
2017,Vouzela,63.7,911.898627596439,1800.0,600.0,608.1002453557659,583.0,378.1,2
2017,Águeda,256.8,2000.0,1125.0,2366.7,500.0,7133.0,1280.8,3
2017,Évora,488.9,1214.3,957.1,1108.3,418.2,6885.0,2102.6,1
2017,Ílhavo,261.1,911.898627596439,816.7,2014.3,866.7,3199.0,1301.0,3
2017,Óbidos,54.8,1100.0,996.7853123977756,580.0,608.1002453557659,1504.0,308.6,2
2018,Aguiar da Beira,27.4,911.898627596439,996.7853123977756,275.0,608.1002453557659,425.0,162.0,2
2018,Alandroal,28.6,500.0,996.7853123977756,500.0,608.1002453557659,279.0,164.6,2
2018,Albergaria-a-Velha,117.3,911.898627596439,2900.0,1160.0324398797595,2000.0,3996.0,576.8,3
2018,Albufeira,465.0,640.0,666.7,1462.5,227.3,8779.0,1855.8,1
2018,Alcanena,56.0,1600.0,1800.0,2350.0,608.1002453557659,2123.0,275.3,3
2018,Alcobaça,215.3,911.898627596439,1183.3,2616.7,600.0,6694.0,1166.9,3
2018,Alcochete,89.3,1700.0,900.0,914.3,300.0,2029.0,523.8,2
2018,Alcoutim,6.2,911.898627596439,996.7853123977756,1160.0324398797595,50.0,122.0,41.7,2
2018,Alcácer do Sal,42.7,911.898627596439,996.7853123977756,3300.0,608.1002453557659,932.0,235.2,3
2018,Alfândega da Fé,50.8,911.898627596439,800.0,700.0,608.1002453557659,191.0,263.1,2
2018,Alijó,115.2,911.898627596439,1100.0,1900.0,1100.0,690.0,589.8,3
2018,Aljezur,29.2,911.898627596439,996.7853123977756,300.0,608.1002453557659,411.0,134.8,2
2018,Aljustrel,78.7,700.0,996.7853123977756,850.0,608.1002453557659,1125.0,318.1,2
2018,Almada,1133.6,459.3,1955.6,2438.2,287.5,8865.0,6150.3,0
2018,Almeida,27.4,911.898627596439,996.7853123977756,475.0,608.1002453557659,336.0,156.4,2
2018,Almeirim,115.5,866.7,1450.0,837.5,1900.0,1702.0,580.8,3
2018,Almodôvar,30.3,700.0,996.7853123977756,1500.0,800.0,332.0,209.2,2
2018,Alpiarça,25.1,911.898627596439,900.0,1160.0324398797595,608.1002453557659,707.0,167.7,2
2018,Alter do Chão,26.9,911.898627596439,996.7853123977756,200.0,608.1002453557659,154.0,135.8,2
2018,Alvaiázere,30.3,800.0,996.7853123977756,1160.0324398797595,608.1002453557659,658.0,150.3,2
2018,Alvito,12.1,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,104.0,61.1,2
2018,Amadora,1011.4,300.0,648.0,1575.0,251.5,17547.0,4844.2,0
2018,Amares,117.6,2200.0,996.7853123977756,1160.0324398797595,608.1002453557659,1817.0,570.1,2
2018,Anadia,104.1,1900.0,1000.0,1287.5,500.0,2994.0,555.4,2
2018,Angra do Heroísmo,322.4878459687124,293.3,420.0,500.0,920.0,3208.0,5985.0,0
2018,Ansião,54.9,1500.0,1900.0,1160.0324398797595,608.1002453557659,1200.0,299.0,2
2018,Arcos de Valdevez,77.9,1600.0,996.7853123977756,1260.0,333.3,1885.0,492.2,2
2018,Arganil,63.5,911.898627596439,996.7853123977756,1850.0,608.1002453557659,900.0,394.6,2
2018,Armamar,48.4,911.898627596439,600.0,900.0,608.1002453557659,414.0,270.6,2
2018,Arouca,65.8,1400.0,2100.0,1750.0,608.1002453557659,2486.0,459.4,3
2018,Arraiolos,29.8,911.898627596439,996.7853123977756,900.0,608.1002453557659,542.0,165.0,2
2018,Arronches,21.0,911.898627596439,996.7853123977756,150.0,608.1002453557659,165.0,88.6,2
2018,Arruda dos Vinhos,39.2,1000.0,996.7853123977756,1160.0324398797595,1100.0,1703.0,280.7,2
2018,Aveiro,481.3,1166.7,3866.7,3023.1,630.0,14707.0,2361.8,3
2018,Avis,23.8,911.898627596439,500.0,133.3,608.1002453557659,402.0,133.8,2
