Ano,25-34,Básico - 1º Ciclo,Básico - 2º Ciclo,Básico - 3º Ciclo e secundário,Educação Pré-Escolar,Homens
2016,121.9,908.5050445103858,1300.0,450.0,900.0,945.0
2016,96.5,1100.0,2200.0,916.7,750.0,1399.0
2016,62.1,908.5050445103858,997.7471821756225,900.0,606.0225288159273,272.0
2016,341.7338228213769,20.0,166.7,71.4,600.0,187.0
2016,207.3,766.7,650.0,500.0,283.3,3167.0
2016,1229.2,260.7,2180.0,1275.7,117.4,7794.0
2016,19.8,908.5050445103858,997.7471821756225,700.0,400.0,378.0
2016,373.8,975.0,875.0,876.9,242.9,2778.0
2016,66.8,908.5050445103858,1400.0,1033.3,606.0225288159273,1892.0
2016,140.3,2000.0,997.7471821756225,2100.0,950.0,2845.0
2016,179.6,908.5050445103858,997.7471821756225,1175.0,380.0,1930.0
2016,44.6,908.5050445103858,997.7471821756225,400.0,606.0225288159273,370.0
2016,229.4,1700.0,850.0,605.9,925.0,5411.0
2016,491.5,1766.7,997.7471821756225,1300.0,366.7,7039.0
2016,462.8,242.1,771.4,486.7,188.2,10943.0
2016,19.7,400.0,200.0,42.9,606.0225288159273,186.0
2016,996.1,630.0,1516.7,551.9,350.0,9105.0
2016,54.7,908.5050445103858,997.7471821756225,900.0,606.0225288159273,426.0
2016,505.8,400.0,530.0,426.9,285.7,7451.0
2016,28.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,299.0
2016,84.6,1200.0,997.7471821756225,1157.552021089631,606.0225288159273,1057.0
2016,802.4,1975.0,1333.3,591.3,885.7,6617.0
2016,58.3,908.5050445103858,997.7471821756225,2500.0,606.0225288159273,524.0
2016,34.8,908.5050445103858,997.7471821756225,325.0,606.0225288159273,229.0
2016,21.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,119.0
2016,37.3,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,673.0
2016,240.2,1250.0,3100.0,788.9,275.0,2054.0
2016,285.7,908.5050445103858,1100.0,1083.3,1100.0,1093.0
2016,63.7,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,562.0
2016,341.7338228213769,182.2,451.9,480.4,114.7,7159.0
2016,341.7338228213769,133.3,400.0,366.7,606.0225288159273,317.0
2016,104.2,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,652.0
2016,161.3,908.5050445103858,1400.0,685.7,650.0,1150.0
2016,196.5,3600.0,2200.0,494.7,525.0,1903.0
2016,84.7,900.0,133.3,333.3,350.0,314.0
2016,657.5,257.1,441.7,870.8,290.0,6128.0
2016,341.7338228213769,83.3,300.0,1450.0,600.0,561.0
2016,144.6,750.0,1050.0,783.3,2100.0,2745.0
2016,341.7338228213769,600.0,100.0,71.4,606.0225288159273,327.0
2016,43.8,908.5050445103858,997.7471821756225,566.7,606.0225288159273,551.0
2016,201.3,908.5050445103858,1550.0,3450.0,1900.0,1689.0
2016,634.8,295.2,836.4,780.0,158.8,5662.0
2016,76.3,908.5050445103858,800.0,350.0,606.0225288159273,475.0
2016,135.3,908.5050445103858,475.0,184.6,606.0225288159273,794.0
2016,149.7,2600.0,900.0,366.7,800.0,347.0
2016,341.7338228213769,100.0,152.6,195.0,64.3,2594.0
2016,81.6,600.0,600.0,750.0,200.0,435.0
2016,125.4,111.1,1900.0,1400.0,212.5,2436.0
2016,63.3,800.0,997.7471821756225,1400.0,606.0225288159273,363.0
2016,76.3,908.5050445103858,200.0,2900.0,606.0225288159273,659.0
2016,225.2,950.0,997.7471821756225,671.4,1400.0,1533.0
2016,64.8,908.5050445103858,1700.0,194.4,266.7,648.0
2016,341.7338228213769,282.4,900.0,263.2,233.3,2983.0
2016,341.7338228213769,350.0,175.0,125.0,500.0,297.0
2016,341.7338228213769,100.0,100.0,33.3,606.0225288159273,175.0
2016,1178.3,471.4,2400.0,2084.6,355.6,15963.0
2016,93.0,908.5050445103858,997.7471821756225,1000.0,200.0,196.0
2016,341.7338228213769,187.5,350.0,88.9,606.0225288159273,161.0
2016,431.1,966.7,1000.0,993.8,742.9,5680.0
2016,234.7,1066.7,1450.0,2375.0,2400.0,2103.0
2016,653.2,412.5,1360.0,590.0,409.1,7581.0
2016,32.2,908.5050445103858,997.7471821756225,280.0,606.0225288159273,158.0
2016,205.7,908.5050445103858,2800.0,1142.9,625.0,1662.0
2016,1445.3,336.4,757.9,1350.0,138.6,8167.0
2016,54.8,908.5050445103858,200.0,400.0,300.0,386.0
2016,190.7,600.0,2000.0,533.3,606.0225288159273,859.0
2016,140.5,908.5050445103858,400.0,720.0,606.0225288159273,1130.0
2016,380.8,566.7,590.0,2800.0,414.3,2278.0
2016,1271.5,429.2,1511.1,1306.9,175.9,9853.0
2016,67.8,1100.0,997.7471821756225,1157.552021089631,606.0225288159273,1144.0
2016,268.8,500.0,1033.3,493.8,150.0,2570.0
2016,206.8,1100.0,1300.0,1400.0,157.1,3585.0
2016,50.1,150.0,997.7471821756225,1000.0,200.0,793.0
2016,120.0,908.5050445103858,997.7471821756225,5300.0,606.0225288159273,802.0
2016,42.2,908.5050445103858,997.7471821756225,200.0,606.0225288159273,360.0
2016,125.9,908.5050445103858,997.7471821756225,1800.0,1400.0,663.0
2016,63.0,1000.0,997.7471821756225,500.0,800.0,693.0
2016,182.2,380.0,1366.7,846.2,2200.0,5172.0
2016,83.4,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,460.0
2016,341.7338228213769,908.5050445103858,133.3,80.0,100.0,295.0
2016,341.7338228213769,216.7,100.0,85.7,200.0,220.0
2016,95.4,908.5050445103858,997.7471821756225,125.0,606.0225288159273,222.0
2016,111.8,908.5050445103858,997.7471821756225,800.0,500.0,489.0
2016,167.6,600.0,2200.0,1440.0,171.4,2272.0
2016,80.4,250.0,997.7471821756225,600.0,606.0225288159273,366.0
2016,288.8,1120.0,997.7471821756225,4800.0,583.3,2363.0
2016,146.4,908.5050445103858,997.7471821756225,2633.3,606.0225288159273,2427.0
2016,81.8,908.5050445103858,997.7471821756225,1250.0,606.0225288159273,360.0
2016,288.2,490.0,600.0,1400.0,650.0,3616.0
2016,613.2,350.0,690.9,1110.5,329.4,8317.0
2016,61.6,908.5050445103858,997.7471821756225,1900.0,606.0225288159273,788.0
2016,369.4,450.0,1233.3,586.7,933.3,7162.0
2016,72.9,700.0,1300.0,525.0,1000.0,1310.0
2016,136.8,908.5050445103858,2300.0,1160.0,1900.0,2261.0
2016,129.4,750.0,997.7471821756225,1157.552021089631,606.0225288159273,3706.0
2016,101.3,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,1310.0
2016,1253.9,507.7,735.7,1782.4,538.5,6977.0
2016,158.7,2600.0,1500.0,1000.0,606.0225288159273,638.0
2016,341.7338228213769,1100.0,250.0,166.7,606.0225288159273,429.0
2016,63.2,500.0,650.0,410.0,606.0225288159273,1017.0
2016,59.8,908.5050445103858,997.7471821756225,300.0,400.0,313.0
2016,755.4,1311.1,3125.0,1040.0,350.0,9688.0
2016,93.8,266.7,800.0,450.0,400.0,275.0
2016,166.9,908.5050445103858,997.7471821756225,380.0,606.0225288159273,612.0
2016,69.3,800.0,997.7471821756225,1157.552021089631,800.0,329.0
2016,1121.9,248.1,836.4,571.7,187.9,14011.0
2016,341.7338228213769,425.0,366.7,171.4,166.7,461.0
2016,59.9,1000.0,997.7471821756225,850.0,1000.0,242.0
2016,53.4,908.5050445103858,1100.0,950.0,400.0,1436.0
2016,1067.4,450.0,1462.5,635.4,366.7,20107.0
2016,68.8,1000.0,300.0,1300.0,400.0,387.0
2016,57.9,500.0,997.7471821756225,1000.0,606.0225288159273,219.0
2016,55.6,900.0,997.7471821756225,2400.0,400.0,599.0
2016,120.3,908.5050445103858,997.7471821756225,1157.552021089631,900.0,769.0
2016,756.5,1450.0,922.2,3233.3,1020.0,4091.0
2016,217.1,375.0,800.0,445.5,180.0,1724.0
2016,18.0,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,438.0
2016,400.8,1140.0,2600.0,1016.7,900.0,3696.0
2016,89.5,908.5050445103858,1200.0,600.0,500.0,971.0
2016,341.7338228213769,162.5,700.0,315.4,1500.0,1322.0
2016,23.9,400.0,997.7471821756225,600.0,400.0,203.0
2016,36.3,700.0,400.0,500.0,606.0225288159273,660.0
2016,685.3,380.0,2350.0,1158.8,435.7,10616.0
2016,341.7338228213769,600.0,333.3,200.0,606.0225288159273,449.0
2016,42.3,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,190.0
2016,77.8,908.5050445103858,500.0,1000.0,606.0225288159273,294.0
2016,1046.5,1290.0,2680.0,1306.9,640.0,10955.0
2016,184.3,142.9,2200.0,272.7,260.0,2912.0
2016,62.4,908.5050445103858,1600.0,466.7,606.0225288159273,609.0
2016,322.5,3800.0,1333.3,1942.9,700.0,7048.0
2016,649.7,937.5,1166.7,975.0,292.9,6534.0
2016,345.9,2050.0,997.7471821756225,1814.3,1400.0,3167.0
2016,66.9,1200.0,997.7471821756225,1050.0,606.0225288159273,1339.0
2017,30.3,600.0,997.7471821756225,250.0,606.0225288159273,414.0
2017,44.3,300.0,997.7471821756225,600.0,606.0225288159273,273.0
2017,484.1,675.0,1850.0,612.5,300.0,8396.0
2017,71.7,1400.0,997.7471821756225,1157.552021089631,606.0225288159273,2076.0
2017,109.8,700.0,633.3,644.4,250.0,1976.0
2017,8.2,908.5050445103858,997.7471821756225,33.3,606.0225288159273,138.0
2017,59.7,1000.0,997.7471821756225,833.3,606.0225288159273,855.0
2017,230.7,462.5,2350.0,1628.6,350.0,5640.0
2017,58.8,908.5050445103858,997.7471821756225,1000.0,606.0225288159273,187.0
2017,144.0,2100.0,1300.0,2200.0,850.0,729.0
2017,31.3,908.5050445103858,997.7471821756225,600.0,606.0225288159273,354.0
2017,81.4,433.3,900.0,2200.0,606.0225288159273,1251.0
2017,1337.0,380.0,1011.8,1875.6,269.7,8372.0
2017,28.8,908.5050445103858,997.7471821756225,500.0,606.0225288159273,313.0
2017,143.8,833.3,460.0,777.8,600.0,1647.0
2017,48.1,908.5050445103858,997.7471821756225,233.3,606.0225288159273,334.0
2017,37.5,600.0,997.7471821756225,1400.0,606.0225288159273,534.0
2017,38.3,908.5050445103858,997.7471821756225,200.0,606.0225288159273,167.0
2017,28.2,700.0,997.7471821756225,1157.552021089631,606.0225288159273,635.0
2017,17.0,908.5050445103858,300.0,100.0,606.0225288159273,111.0
2017,1229.4,242.2,648.0,1187.0,216.2,15620.0
2017,545.9,1540.0,1675.0,542.9,1450.0,4917.0
2017,155.2,1000.0,2200.0,2750.0,606.0225288159273,1721.0
2017,147.8,800.0,3100.0,1880.0,380.0,2960.0
2017,341.7338228213769,381.8,525.0,571.4,1150.0,3067.0
2017,73.3,908.5050445103858,450.0,1900.0,606.0225288159273,1121.0
2017,100.6,1700.0,1300.0,2550.0,250.0,1803.0
2017,74.8,908.5050445103858,997.7471821756225,1033.3,606.0225288159273,866.0
2017,61.5,908.5050445103858,997.7471821756225,1000.0,606.0225288159273,391.0
2017,81.2,908.5050445103858,2100.0,842.9,606.0225288159273,2365.0
2017,50.6,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,559.0
2017,23.1,908.5050445103858,997.7471821756225,75.0,606.0225288159273,143.0
2017,45.7,900.0,997.7471821756225,1157.552021089631,275.0,1707.0
2017,583.9,1633.3,3633.3,3108.3,413.3,14290.0
2017,36.3,908.5050445103858,500.0,50.0,606.0225288159273,383.0
2017,92.5,908.5050445103858,997.7471821756225,2200.0,1100.0,4663.0
2017,238.3,908.5050445103858,1900.0,233.3,333.3,1062.0
2017,29.8,908.5050445103858,997.7471821756225,300.0,606.0225288159273,114.0
2017,718.8,461.5,645.5,1357.7,134.5,3900.0
2017,71.7,908.5050445103858,800.0,2200.0,750.0,2758.0
2017,348.8,3300.0,4000.0,1023.1,680.0,3692.0
2017,72.6,908.5050445103858,997.7471821756225,1157.552021089631,900.0,462.0
2017,245.7,433.3,1700.0,885.7,800.0,3461.0
2017,65.7,1100.0,997.7471821756225,2050.0,1000.0,963.0
2017,60.4,1000.0,997.7471821756225,1000.0,606.0225288159273,515.0
2017,28.8,600.0,700.0,400.0,150.0,333.0
2017,1656.3,602.2,867.9,960.9,619.2,26419.0
2017,195.3,2300.0,1200.0,1066.7,606.0225288159273,1157.0
2017,71.6,900.0,997.7471821756225,1157.552021089631,606.0225288159273,909.0
2017,293.0,453.8,470.0,820.8,427.3,4747.0
2017,341.7338228213769,100.0,200.0,50.0,33.3,177.0
2017,341.7338228213769,500.0,800.0,425.0,300.0,1053.0
2017,99.6,2500.0,833.3,800.0,400.0,904.0
2017,84.9,908.5050445103858,997.7471821756225,320.0,300.0,1278.0
2017,201.5,1766.7,997.7471821756225,4100.0,1600.0,3675.0
2017,70.5,908.5050445103858,997.7471821756225,600.0,606.0225288159273,265.0
2017,42.2,908.5050445103858,997.7471821756225,4000.0,606.0225288159273,925.0
2017,114.7,500.0,620.0,1300.0,450.0,1304.0
2017,1246.6,155.7,319.0,856.5,152.7,17278.0
2017,20.2,908.5050445103858,997.7471821756225,400.0,606.0225288159273,122.0
2017,131.8,1100.0,997.7471821756225,933.3,606.0225288159273,959.0
2017,27.6,908.5050445103858,997.7471821756225,1000.0,606.0225288159273,191.0
2017,116.3,908.5050445103858,2300.0,1650.0,2000.0,1003.0
2017,37.9,908.5050445103858,997.7471821756225,500.0,600.0,476.0
2017,53.3,908.5050445103858,997.7471821756225,1250.0,606.0225288159273,1735.0
2017,67.2,908.5050445103858,997.7471821756225,633.3,1400.0,356.0
2017,162.7,908.5050445103858,2000.0,1157.552021089631,750.0,1022.0
2017,44.9,1700.0,997.7471821756225,1157.552021089631,606.0225288159273,903.0
2017,213.9,600.0,1700.0,142.9,606.0225288159273,1550.0
2017,1232.8,950.0,1240.0,1275.4,274.2,14746.0
2017,88.0,908.5050445103858,997.7471821756225,4300.0,606.0225288159273,1002.0
2017,32.3,1300.0,997.7471821756225,240.0,606.0225288159273,523.0
2017,124.1,908.5050445103858,997.7471821756225,766.7,650.0,1504.0
2017,442.0,908.5050445103858,2900.0,994.1,850.0,4151.0
2017,28.3,908.5050445103858,500.0,600.0,606.0225288159273,170.0
2017,53.3,800.0,997.7471821756225,1157.552021089631,606.0225288159273,228.0
2017,341.7338228213769,960.0,3300.0,361.1,1100.0,1534.0
2017,389.0,3300.0,1450.0,442.9,2100.0,1680.0
2017,165.9,933.3,2800.0,1820.0,666.7,1416.0
2017,347.6,833.3,2050.0,1660.0,1500.0,2208.0
2017,173.2,671.4,997.7471821756225,5450.0,540.0,3831.0
2017,124.2,908.5050445103858,950.0,1000.0,600.0,1233.0
2017,450.8,1116.7,400.0,712.5,487.5,4586.0
2017,414.8,636.4,2400.0,1200.0,117.4,8138.0
2017,321.6,527.3,1400.0,681.3,315.4,10043.0
2017,80.3,600.0,997.7471821756225,600.0,606.0225288159273,798.0
2017,38.4,1100.0,997.7471821756225,300.0,400.0,785.0
2017,61.2,908.5050445103858,600.0,375.0,350.0,243.0
2017,43.3,200.0,997.7471821756225,1157.552021089631,150.0,308.0
2017,33.5,908.5050445103858,997.7471821756225,1700.0,606.0225288159273,275.0
2017,50.1,908.5050445103858,400.0,300.0,606.0225288159273,185.0
2017,29.1,908.5050445103858,997.7471821756225,200.0,606.0225288159273,226.0
2017,341.7338228213769,289.4,1700.0,1965.6,211.3,14677.0
2017,29.8,908.5050445103858,997.7471821756225,350.0,606.0225288159273,118.0
2017,28.7,700.0,997.7471821756225,2100.0,500.0,346.0
2017,1802.9,656.3,1850.0,1460.0,388.9,9547.0
2017,102.9,908.5050445103858,1600.0,1157.552021089631,2100.0,642.0
2017,98.3,908.5050445103858,800.0,466.7,606.0225288159273,942.0
2017,1178.0,1316.7,1472.7,1315.2,470.0,25244.0
2017,23.6,908.5050445103858,997.7471821756225,700.0,606.0225288159273,192.0
2017,341.7338228213769,420.0,997.7471821756225,640.0,900.0,1256.0
2017,102.4,600.0,997.7471821756225,500.0,1000.0,521.0
2017,213.4,475.0,650.0,650.0,533.3,3330.0
2017,341.7338228213769,188.9,380.0,580.0,180.0,1145.0
2017,213.0,342.9,500.0,938.5,100.0,3638.0
2017,341.7338228213769,600.0,350.0,266.7,606.0225288159273,158.0
2017,701.3,893.3,1725.0,1900.0,325.7,19910.0
2017,448.8,828.6,1560.0,577.4,325.0,11576.0
2017,1390.0,115.4,520.0,794.2,212.8,24001.0
2017,284.0,411.1,628.6,404.5,666.7,5122.0
2017,123.3,2200.0,1200.0,1157.552021089631,606.0225288159273,1271.0
2017,160.2,908.5050445103858,700.0,666.7,606.0225288159273,827.0
2017,341.7338228213769,471.4,850.0,1275.0,1600.0,1297.0
2017,341.7338228213769,1100.0,900.0,266.7,300.0,532.0
2017,302.0,472.7,1040.0,367.4,221.1,10050.0
2017,1062.3,483.3,1133.3,1493.1,271.0,25992.0
2017,27.9,908.5050445103858,997.7471821756225,233.3,606.0225288159273,182.0
2017,11.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,132.0
2017,1522.5,552.4,1725.0,2258.6,475.0,24179.0
2017,36.8,908.5050445103858,997.7471821756225,425.0,606.0225288159273,477.0
2017,88.8,1150.0,997.7471821756225,1157.552021089631,375.0,2702.0
2017,25.1,800.0,997.7471821756225,1157.552021089631,700.0,367.0
2017,60.2,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,193.0
2017,77.2,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,830.0
2017,85.2,2200.0,997.7471821756225,1157.552021089631,300.0,482.0
2017,49.8,908.5050445103858,997.7471821756225,2400.0,606.0225288159273,418.0
2017,306.8,4000.0,997.7471821756225,1440.0,606.0225288159273,1492.0
2017,83.2,908.5050445103858,500.0,2700.0,606.0225288159273,498.0
2017,115.6,1000.0,997.7471821756225,585.7,1300.0,708.0
2017,698.0,354.5,1675.0,1253.3,244.4,2193.0
2017,29.7,700.0,997.7471821756225,600.0,606.0225288159273,344.0
2017,77.8,1400.0,800.0,1157.552021089631,606.0225288159273,349.0
2017,60.3,500.0,400.0,62.5,606.0225288159273,235.0
2017,64.0,600.0,997.7471821756225,475.0,606.0225288159273,501.0
2017,96.7,850.0,900.0,1233.3,600.0,1489.0
2017,559.0,341.7,442.9,1928.6,184.6,4028.0
2017,64.5,908.5050445103858,997.7471821756225,4300.0,606.0225288159273,1275.0
2017,16.8,908.5050445103858,997.7471821756225,300.0,606.0225288159273,291.0
2017,37.2,908.5050445103858,997.7471821756225,2900.0,1000.0,1135.0
2017,232.3,1400.0,425.0,566.7,2100.0,944.0
2017,46.8,908.5050445103858,997.7471821756225,100.0,606.0225288159273,123.0
2017,48.1,908.5050445103858,997.7471821756225,1500.0,900.0,620.0
2017,59.5,908.5050445103858,997.7471821756225,1000.0,606.0225288159273,230.0
2017,52.3,700.0,997.7471821756225,333.3,606.0225288159273,392.0
2017,19.3,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,258.0
2017,93.9,600.0,600.0,375.0,1000.0,1119.0
2017,83.1,1100.0,997.7471821756225,1933.3,850.0,1495.0
2017,49.3,908.5050445103858,600.0,1157.552021089631,606.0225288159273,267.0
2017,341.7338228213769,100.0,200.0,300.0,606.0225288159273,210.0
2017,152.6,400.0,997.7471821756225,522.2,525.0,3469.0
2017,894.8,390.5,1657.1,2300.0,147.7,8106.0
2017,13.3,400.0,400.0,700.0,400.0,348.0
2017,254.1,2150.0,1075.0,1400.0,210.0,2849.0
2017,57.8,908.5050445103858,997.7471821756225,1133.3,606.0225288159273,1775.0
2017,137.6,2000.0,997.7471821756225,1071.4,1900.0,2970.0
2017,137.3,908.5050445103858,997.7471821756225,2000.0,285.7,1942.0
2017,26.7,900.0,997.7471821756225,500.0,600.0,404.0
2017,182.0,2900.0,1166.7,780.0,800.0,5782.0
2017,370.3,1200.0,3250.0,2850.0,528.6,7218.0
2017,364.3,530.0,983.3,777.3,283.3,13218.0
2017,14.8,908.5050445103858,997.7471821756225,75.0,606.0225288159273,187.0
2017,814.9,575.0,1616.7,1041.2,675.0,9620.0
2017,36.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,520.0
2017,428.5,300.0,611.1,463.0,440.0,7760.0
2017,21.2,200.0,400.0,1157.552021089631,606.0225288159273,238.0
2017,63.3,908.5050445103858,997.7471821756225,4500.0,606.0225288159273,1063.0
2017,614.3,2150.0,1680.0,943.8,1300.0,6811.0
2017,50.7,500.0,997.7471821756225,2800.0,606.0225288159273,546.0
2017,35.5,908.5050445103858,997.7471821756225,800.0,606.0225288159273,219.0
2017,20.3,908.5050445103858,997.7471821756225,500.0,200.0,139.0
2017,25.0,908.5050445103858,800.0,1500.0,606.0225288159273,704.0
2017,186.3,933.3,3300.0,2533.3,400.0,2169.0
2017,239.9,3000.0,2800.0,1120.0,1300.0,1074.0
2017,42.2,908.5050445103858,997.7471821756225,2800.0,606.0225288159273,609.0
2017,242.4,1375.0,997.7471821756225,2000.0,880.0,6837.0
2017,341.7338228213769,240.5,556.5,823.3,229.2,7763.0
2017,66.6,1000.0,997.7471821756225,1157.552021089631,800.0,646.0
2017,133.5,2500.0,997.7471821756225,685.7,750.0,1201.0
2017,166.1,3900.0,2600.0,707.1,666.7,1954.0
2017,67.6,900.0,997.7471821756225,333.3,500.0,263.0
2017,575.2,390.0,1240.0,904.2,412.5,6487.0
2017,341.7338228213769,300.0,400.0,3000.0,606.0225288159273,631.0
2017,101.3,3300.0,997.7471821756225,612.5,2300.0,2672.0
2017,341.7338228213769,800.0,233.3,150.0,606.0225288159273,382.0
2017,36.6,908.5050445103858,997.7471821756225,1900.0,606.0225288159273,581.0
2017,498.4,376.5,1000.0,1222.2,200.0,5734.0
2017,60.6,600.0,997.7471821756225,900.0,606.0225288159273,465.0
2017,119.8,375.0,1700.0,700.0,606.0225288159273,814.0
2017,128.3,908.5050445103858,500.0,520.0,900.0,365.0
2017,341.7338228213769,117.4,514.3,200.0,212.5,2768.0
2017,44.4,908.5050445103858,997.7471821756225,800.0,606.0225288159273,769.0
2017,93.2,100.0,1100.0,650.0,222.2,2573.0
2017,46.0,908.5050445103858,997.7471821756225,1400.0,606.0225288159273,370.0
2017,65.7,908.5050445103858,997.7471821756225,725.0,1400.0,650.0
2017,182.8,1150.0,800.0,1350.0,1400.0,1508.0
2017,62.8,908.5050445103858,997.7471821756225,253.3,606.0225288159273,612.0
2017,341.7338228213769,250.0,997.7471821756225,250.0,900.0,304.0
2017,341.7338228213769,100.0,50.0,22.2,606.0225288159273,200.0
2017,894.0,557.1,2166.7,1495.0,566.7,17312.0
2017,75.5,908.5050445103858,997.7471821756225,1000.0,200.0,211.0
2017,341.7338228213769,650.0,700.0,375.0,606.0225288159273,159.0
2017,330.3,492.9,1575.0,1933.3,1100.0,5844.0
2017,176.7,1133.3,3100.0,1666.7,606.0225288159273,1997.0
2017,524.4,650.0,3150.0,1137.5,657.1,8122.0
2017,26.8,908.5050445103858,997.7471821756225,566.7,606.0225288159273,139.0
2017,181.7,908.5050445103858,1200.0,4200.0,766.7,1559.0
2017,1187.4,393.5,827.8,1693.3,223.3,8429.0
2017,47.7,908.5050445103858,997.7471821756225,500.0,300.0,395.0
2017,155.5,908.5050445103858,997.7471821756225,1133.3,606.0225288159273,915.0
2017,112.8,1050.0,750.0,1100.0,1400.0,1056.0
2017,306.7,720.0,997.7471821756225,2583.3,483.3,2389.0
2017,980.4,403.7,823.5,1623.1,234.8,10184.0
2017,68.5,908.5050445103858,997.7471821756225,2500.0,606.0225288159273,1217.0
2017,210.8,428.6,1750.0,772.7,140.0,2821.0
2017,156.3,1100.0,997.7471821756225,640.0,200.0,3815.0
2017,45.9,908.5050445103858,997.7471821756225,2600.0,200.0,826.0
2017,96.8,2300.0,997.7471821756225,1800.0,1700.0,832.0
2017,33.7,400.0,997.7471821756225,225.0,606.0225288159273,358.0
2017,105.8,908.5050445103858,997.7471821756225,760.0,1500.0,667.0
2017,39.4,650.0,997.7471821756225,1450.0,400.0,781.0
2017,56.8,908.5050445103858,700.0,600.0,606.0225288159273,479.0
2017,125.6,908.5050445103858,2500.0,5400.0,606.0225288159273,941.0
2017,341.7338228213769,400.0,250.0,300.0,606.0225288159273,287.0
2017,341.7338228213769,433.3,66.7,300.0,606.0225288159273,252.0
2017,78.3,908.5050445103858,997.7471821756225,150.0,606.0225288159273,211.0
2017,107.2,908.5050445103858,450.0,333.3,1100.0,698.0
2017,134.2,600.0,2900.0,2400.0,162.5,2325.0
2017,63.6,500.0,997.7471821756225,350.0,606.0225288159273,436.0
2017,120.1,908.5050445103858,997.7471821756225,3033.3,606.0225288159273,2464.0
2017,73.7,1100.0,997.7471821756225,1400.0,606.0225288159273,359.0
2017,213.8,966.7,1150.0,1488.9,400.0,3734.0
2017,462.0,450.0,922.2,1991.7,476.9,8721.0
2017,54.2,908.5050445103858,997.7471821756225,700.0,606.0225288159273,851.0
2017,289.8,833.3,1700.0,686.7,660.0,7288.0
2017,62.6,908.5050445103858,997.7471821756225,2300.0,606.0225288159273,1263.0
2017,101.4,3400.0,997.7471821756225,1600.0,606.0225288159273,2403.0
2017,99.6,900.0,997.7471821756225,1157.552021089631,606.0225288159273,3775.0
2017,77.8,1200.0,1500.0,1800.0,1500.0,1332.0
2017,991.3,446.7,1155.6,1783.3,506.7,7687.0
2017,128.9,908.5050445103858,700.0,1200.0,606.0225288159273,622.0
2017,341.7338228213769,1200.0,250.0,200.0,606.0225288159273,415.0
2017,49.8,1300.0,997.7471821756225,642.9,800.0,986.0
2017,52.7,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,306.0
2017,82.0,1000.0,997.7471821756225,700.0,700.0,298.0
2017,137.3,908.5050445103858,997.7471821756225,733.3,606.0225288159273,633.0
2017,47.9,908.5050445103858,997.7471821756225,650.0,606.0225288159273,331.0
2017,828.1,338.1,808.3,886.7,234.5,13753.0
2017,341.7338228213769,420.0,550.0,340.0,250.0,502.0
2017,49.1,908.5050445103858,997.7471821756225,2200.0,606.0225288159273,235.0
2017,38.1,1000.0,400.0,633.3,700.0,1588.0
2017,825.5,526.1,2320.0,1117.2,339.1,20807.0
2017,57.8,908.5050445103858,350.0,1200.0,700.0,412.0
2017,56.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,223.0
2017,49.5,908.5050445103858,997.7471821756225,1157.552021089631,200.0,683.0
2017,103.6,908.5050445103858,1900.0,3400.0,606.0225288159273,820.0
2017,648.8,1880.0,850.0,2422.2,1833.3,4341.0
2017,151.4,1800.0,400.0,1140.0,500.0,1768.0
2017,12.3,908.5050445103858,700.0,300.0,606.0225288159273,467.0
2017,311.8,3250.0,2700.0,2350.0,980.0,3882.0
2017,65.4,1100.0,997.7471821756225,875.0,600.0,976.0
2017,19.0,250.0,997.7471821756225,1157.552021089631,606.0225288159273,197.0
2017,39.0,300.0,200.0,1157.552021089631,606.0225288159273,718.0
2017,544.3,433.3,3200.0,2444.4,471.4,11123.0
2017,33.4,908.5050445103858,997.7471821756225,300.0,606.0225288159273,186.0
2017,63.0,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,275.0
2017,907.2,2028.6,2128.6,3230.8,925.0,11200.0
2017,147.6,137.5,997.7471821756225,405.9,400.0,3016.0
2017,63.7,908.5050445103858,1800.0,600.0,606.0225288159273,583.0
2017,256.8,2000.0,1125.0,2366.7,500.0,7133.0
2017,488.9,1214.3,957.1,1108.3,418.2,6885.0
2017,261.1,908.5050445103858,816.7,2014.3,866.7,3199.0
2017,54.8,1100.0,997.7471821756225,580.0,606.0225288159273,1504.0
2018,27.4,908.5050445103858,997.7471821756225,275.0,606.0225288159273,425.0
2018,28.6,500.0,997.7471821756225,500.0,606.0225288159273,279.0
