Ano,Desemprego 25-34 anos,População com 1º Ciclo,População com 2º Ciclo,População com 3º Ciclo/Secundário,Pré-Escolar,População Empregada - Homens,População Empregada - Total
2016,67.8,1100.0,1001.1105367138624,1159.7449092741936,608.3602528089887,1144.0,419.6
2016,268.8,500.0,1033.3,493.8,150.0,2570.0,1375.4
2016,206.8,1100.0,1300.0,1400.0,157.1,3585.0,1049.4
2016,50.1,150.0,1001.1105367138624,1000.0,200.0,793.0,308.3
2016,120.0,912.8684819097351,1001.1105367138624,5300.0,608.3602528089887,802.0,619.3
2016,42.2,912.8684819097351,1001.1105367138624,200.0,608.3602528089887,360.0,213.2
2016,125.9,912.8684819097351,1001.1105367138624,1800.0,1400.0,663.0,636.2
2016,63.0,1000.0,1001.1105367138624,500.0,800.0,693.0,342.8
2016,182.2,380.0,1366.7,846.2,2200.0,5172.0,948.4
2016,83.4,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,460.0,373.1
2016,323.633075622131,912.8684819097351,133.3,80.0,100.0,295.0,470.0
2016,323.633075622131,216.7,100.0,85.7,200.0,220.0,431.0
2016,95.4,912.8684819097351,1001.1105367138624,125.0,608.3602528089887,222.0,520.2
2016,111.8,912.8684819097351,1001.1105367138624,800.0,500.0,489.0,625.6
2016,167.6,600.0,2200.0,1440.0,171.4,2272.0,862.7
2016,80.4,250.0,1001.1105367138624,600.0,608.3602528089887,366.0,411.2
2016,288.8,1120.0,1001.1105367138624,4800.0,583.3,2363.0,1333.1
2016,146.4,912.8684819097351,1001.1105367138624,2633.3,608.3602528089887,2427.0,828.0
2016,81.8,912.8684819097351,1001.1105367138624,1250.0,608.3602528089887,360.0,439.3
2016,288.2,490.0,600.0,1400.0,650.0,3616.0,1281.2
2016,613.2,350.0,690.9,1110.5,329.4,8317.0,3181.0
2016,61.6,912.8684819097351,1001.1105367138624,1900.0,608.3602528089887,788.0,263.2
2016,369.4,450.0,1233.3,586.7,933.3,7162.0,2405.9
2016,72.9,700.0,1300.0,525.0,1000.0,1310.0,478.2
2016,136.8,912.8684819097351,2300.0,1160.0,1900.0,2261.0,662.3
2016,129.4,750.0,1001.1105367138624,1159.7449092741936,608.3602528089887,3706.0,655.8
2016,101.3,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,1310.0,559.3
2016,1253.9,507.7,735.7,1782.4,538.5,6977.0,7048.3
2016,158.7,2600.0,1500.0,1000.0,608.3602528089887,638.0,790.3
2016,323.633075622131,1100.0,250.0,166.7,608.3602528089887,429.0,779.0
2016,63.2,500.0,650.0,410.0,608.3602528089887,1017.0,345.5
2016,59.8,912.8684819097351,1001.1105367138624,300.0,400.0,313.0,253.3
2016,755.4,1311.1,3125.0,1040.0,350.0,9688.0,4014.3
2016,93.8,266.7,800.0,450.0,400.0,275.0,396.3
2016,166.9,912.8684819097351,1001.1105367138624,380.0,608.3602528089887,612.0,871.8
2016,69.3,800.0,1001.1105367138624,1159.7449092741936,800.0,329.0,427.3
2016,1121.9,248.1,836.4,571.7,187.9,14011.0,5278.7
2016,323.633075622131,425.0,366.7,171.4,166.7,461.0,830.0
2016,59.9,1000.0,1001.1105367138624,850.0,1000.0,242.0,267.5
2016,53.4,912.8684819097351,1100.0,950.0,400.0,1436.0,296.2
2016,68.8,1000.0,300.0,1300.0,400.0,387.0,312.2
2016,57.9,500.0,1001.1105367138624,1000.0,608.3602528089887,219.0,261.6
2016,55.6,900.0,1001.1105367138624,2400.0,400.0,599.0,303.4
2016,120.3,912.8684819097351,1001.1105367138624,1159.7449092741936,900.0,769.0,706.3
2016,756.5,1450.0,922.2,3233.3,1020.0,4091.0,3186.3
2016,217.1,375.0,800.0,445.5,180.0,1724.0,1088.3
2016,18.0,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,438.0,86.8
2016,400.8,1140.0,2600.0,1016.7,900.0,3696.0,1910.8
2016,89.5,912.8684819097351,1200.0,600.0,500.0,971.0,393.5
2016,323.633075622131,162.5,700.0,315.4,1500.0,1322.0,2193.0
2016,23.9,400.0,1001.1105367138624,600.0,400.0,203.0,92.6
2016,36.3,700.0,400.0,500.0,608.3602528089887,660.0,174.8
2016,685.3,380.0,2350.0,1158.8,435.7,10616.0,3744.1
2016,323.633075622131,600.0,333.3,200.0,608.3602528089887,449.0,767.0
2016,42.3,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,190.0,186.3
2016,77.8,912.8684819097351,500.0,1000.0,608.3602528089887,294.0,448.3
2016,1046.5,1290.0,2680.0,1306.9,640.0,10955.0,4840.5
2016,184.3,142.9,2200.0,272.7,260.0,2912.0,1112.8
2016,62.4,912.8684819097351,1600.0,466.7,608.3602528089887,609.0,374.6
2016,322.5,3800.0,1333.3,1942.9,700.0,7048.0,1574.0
2016,649.7,937.5,1166.7,975.0,292.9,6534.0,2732.6
2016,345.9,2050.0,1001.1105367138624,1814.3,1400.0,3167.0,1677.6
2016,66.9,1200.0,1001.1105367138624,1050.0,608.3602528089887,1339.0,390.0
2017,30.3,600.0,1001.1105367138624,250.0,608.3602528089887,414.0,164.6
2017,44.3,300.0,1001.1105367138624,600.0,608.3602528089887,273.0,220.7
2017,484.1,675.0,1850.0,612.5,300.0,8396.0,1960.6
2017,71.7,1400.0,1001.1105367138624,1159.7449092741936,608.3602528089887,2076.0,324.2
2017,109.8,700.0,633.3,644.4,250.0,1976.0,649.8
2017,8.2,912.8684819097351,1001.1105367138624,33.3,608.3602528089887,138.0,70.0
2017,59.7,1000.0,1001.1105367138624,833.3,608.3602528089887,855.0,281.6
2017,230.7,462.5,2350.0,1628.6,350.0,5640.0,1183.5
2017,58.8,912.8684819097351,1001.1105367138624,1000.0,608.3602528089887,187.0,300.0
2017,144.0,2100.0,1300.0,2200.0,850.0,729.0,652.0
2017,31.3,912.8684819097351,1001.1105367138624,600.0,608.3602528089887,354.0,156.3
2017,81.4,433.3,900.0,2200.0,608.3602528089887,1251.0,318.3
2017,1337.0,380.0,1011.8,1875.6,269.7,8372.0,7045.3
2017,28.8,912.8684819097351,1001.1105367138624,500.0,608.3602528089887,313.0,176.4
2017,143.8,833.3,460.0,777.8,600.0,1647.0,752.2
2017,48.1,912.8684819097351,1001.1105367138624,233.3,608.3602528089887,334.0,264.6
2017,37.5,600.0,1001.1105367138624,1400.0,608.3602528089887,534.0,206.9
2017,38.3,912.8684819097351,1001.1105367138624,200.0,608.3602528089887,167.0,157.5
2017,28.2,700.0,1001.1105367138624,1159.7449092741936,608.3602528089887,635.0,193.4
2017,17.0,912.8684819097351,300.0,100.0,608.3602528089887,111.0,75.5
2017,1229.4,242.2,648.0,1187.0,216.2,15620.0,6137.1
2017,545.9,1540.0,1675.0,542.9,1450.0,4917.0,3094.0
2017,155.2,1000.0,2200.0,2750.0,608.3602528089887,1721.0,747.6
2017,147.8,800.0,3100.0,1880.0,380.0,2960.0,717.2
2017,323.633075622131,381.8,525.0,571.4,1150.0,3067.0,5661.0
2017,73.3,912.8684819097351,450.0,1900.0,608.3602528089887,1121.0,381.6
2017,100.6,1700.0,1300.0,2550.0,250.0,1803.0,623.3
2017,74.8,912.8684819097351,1001.1105367138624,1033.3,608.3602528089887,866.0,442.8
2017,61.5,912.8684819097351,1001.1105367138624,1000.0,608.3602528089887,391.0,348.0
2017,81.2,912.8684819097351,2100.0,842.9,608.3602528089887,2365.0,533.4
2017,50.6,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,559.0,244.3
2017,23.1,912.8684819097351,1001.1105367138624,75.0,608.3602528089887,143.0,102.1
2017,45.7,900.0,1001.1105367138624,1159.7449092741936,275.0,1707.0,339.2
2017,583.9,1633.3,3633.3,3108.3,413.3,14290.0,2817.2
2017,36.3,912.8684819097351,500.0,50.0,608.3602528089887,383.0,185.1
2017,92.5,912.8684819097351,1001.1105367138624,2200.0,1100.0,4663.0,531.5
2017,238.3,912.8684819097351,1900.0,233.3,333.3,1062.0,1418.9
2017,29.8,912.8684819097351,1001.1105367138624,300.0,608.3602528089887,114.0,171.6
2017,718.8,461.5,645.5,1357.7,134.5,3900.0,3830.1
2017,71.7,912.8684819097351,800.0,2200.0,750.0,2758.0,352.1
2017,348.8,3300.0,4000.0,1023.1,680.0,3692.0,1433.9
2017,72.6,912.8684819097351,1001.1105367138624,1159.7449092741936,900.0,462.0,355.3
2017,245.7,433.3,1700.0,885.7,800.0,3461.0,1246.1
2017,65.7,1100.0,1001.1105367138624,2050.0,1000.0,963.0,345.5
2017,60.4,1000.0,1001.1105367138624,1000.0,608.3602528089887,515.0,295.3
2017,28.8,600.0,700.0,400.0,150.0,333.0,194.5
2017,195.3,2300.0,1200.0,1066.7,608.3602528089887,1157.0,973.7
2017,71.6,900.0,1001.1105367138624,1159.7449092741936,608.3602528089887,909.0,379.4
2017,293.0,453.8,470.0,820.8,427.3,4747.0,1540.3
2017,323.633075622131,100.0,200.0,50.0,33.3,177.0,378.0
2017,323.633075622131,500.0,800.0,425.0,300.0,1053.0,1594.0
2017,99.6,2500.0,833.3,800.0,400.0,904.0,509.3
2017,84.9,912.8684819097351,1001.1105367138624,320.0,300.0,1278.0,390.8
2017,201.5,1766.7,1001.1105367138624,4100.0,1600.0,3675.0,1080.1
2017,70.5,912.8684819097351,1001.1105367138624,600.0,608.3602528089887,265.0,318.3
2017,42.2,912.8684819097351,1001.1105367138624,4000.0,608.3602528089887,925.0,308.2
2017,114.7,500.0,620.0,1300.0,450.0,1304.0,662.9
2017,1246.6,155.7,319.0,856.5,152.7,17278.0,8034.7
2017,20.2,912.8684819097351,1001.1105367138624,400.0,608.3602528089887,122.0,144.0
2017,131.8,1100.0,1001.1105367138624,933.3,608.3602528089887,959.0,885.8
2017,27.6,912.8684819097351,1001.1105367138624,1000.0,608.3602528089887,191.0,106.3
2017,116.3,912.8684819097351,2300.0,1650.0,2000.0,1003.0,736.1
2017,37.9,912.8684819097351,1001.1105367138624,500.0,600.0,476.0,197.9
2017,53.3,912.8684819097351,1001.1105367138624,1250.0,608.3602528089887,1735.0,265.0
2017,67.2,912.8684819097351,1001.1105367138624,633.3,1400.0,356.0,308.3
2017,162.7,912.8684819097351,2000.0,1159.7449092741936,750.0,1022.0,1061.0
2017,44.9,1700.0,1001.1105367138624,1159.7449092741936,608.3602528089887,903.0,227.6
2017,213.9,600.0,1700.0,142.9,608.3602528089887,1550.0,1428.0
2017,1232.8,950.0,1240.0,1275.4,274.2,14746.0,5339.9
2017,88.0,912.8684819097351,1001.1105367138624,4300.0,608.3602528089887,1002.0,427.8
2017,32.3,1300.0,1001.1105367138624,240.0,608.3602528089887,523.0,147.1
2017,124.1,912.8684819097351,1001.1105367138624,766.7,650.0,1504.0,724.4
2017,442.0,912.8684819097351,2900.0,994.1,850.0,4151.0,2380.9
2017,28.3,912.8684819097351,500.0,600.0,608.3602528089887,170.0,148.0
2017,53.3,800.0,1001.1105367138624,1159.7449092741936,608.3602528089887,228.0,215.8
2017,323.633075622131,960.0,3300.0,361.1,1100.0,1534.0,2373.0
2017,389.0,3300.0,1450.0,442.9,2100.0,1680.0,1701.1
2017,165.9,933.3,2800.0,1820.0,666.7,1416.0,652.3
2017,347.6,833.3,2050.0,1660.0,1500.0,2208.0,2288.7
2017,173.2,671.4,1001.1105367138624,5450.0,540.0,3831.0,952.5
2017,124.2,912.8684819097351,950.0,1000.0,600.0,1233.0,537.2
2017,450.8,1116.7,400.0,712.5,487.5,4586.0,2379.0
2017,414.8,636.4,2400.0,1200.0,117.4,8138.0,1748.7
2017,321.6,527.3,1400.0,681.3,315.4,10043.0,1891.5
2017,80.3,600.0,1001.1105367138624,600.0,608.3602528089887,798.0,289.7
2017,38.4,1100.0,1001.1105367138624,300.0,400.0,785.0,196.9
2017,61.2,912.8684819097351,600.0,375.0,350.0,243.0,247.2
2017,43.3,200.0,1001.1105367138624,1159.7449092741936,150.0,308.0,247.8
2017,33.5,912.8684819097351,1001.1105367138624,1700.0,608.3602528089887,275.0,189.0
2017,50.1,912.8684819097351,400.0,300.0,608.3602528089887,185.0,223.3
2017,29.1,912.8684819097351,1001.1105367138624,200.0,608.3602528089887,226.0,158.2
2017,29.8,912.8684819097351,1001.1105367138624,350.0,608.3602528089887,118.0,137.5
2017,28.7,700.0,1001.1105367138624,2100.0,500.0,346.0,146.1
2017,1802.9,656.3,1850.0,1460.0,388.9,9547.0,10454.7
2017,102.9,912.8684819097351,1600.0,1159.7449092741936,2100.0,642.0,537.4
2017,98.3,912.8684819097351,800.0,466.7,608.3602528089887,942.0,451.9
2017,23.6,912.8684819097351,1001.1105367138624,700.0,608.3602528089887,192.0,153.5
2017,323.633075622131,420.0,1001.1105367138624,640.0,900.0,1256.0,2465.0
2017,102.4,600.0,1001.1105367138624,500.0,1000.0,521.0,451.0
2017,213.4,475.0,650.0,650.0,533.3,3330.0,948.7
2017,323.633075622131,188.9,380.0,580.0,180.0,1145.0,1778.0
2017,213.0,342.9,500.0,938.5,100.0,3638.0,1112.1
2017,323.633075622131,600.0,350.0,266.7,608.3602528089887,158.0,393.0
2017,448.8,828.6,1560.0,577.4,325.0,11576.0,2156.5
2017,284.0,411.1,628.6,404.5,666.7,5122.0,1880.7
2017,123.3,2200.0,1200.0,1159.7449092741936,608.3602528089887,1271.0,623.7
2017,160.2,912.8684819097351,700.0,666.7,608.3602528089887,827.0,728.3
2017,323.633075622131,471.4,850.0,1275.0,1600.0,1297.0,2271.0
2017,323.633075622131,1100.0,900.0,266.7,300.0,532.0,1054.0
2017,302.0,472.7,1040.0,367.4,221.1,10050.0,1963.6
2017,27.9,912.8684819097351,1001.1105367138624,233.3,608.3602528089887,182.0,143.5
2017,11.5,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,132.0,90.2
2017,36.8,912.8684819097351,1001.1105367138624,425.0,608.3602528089887,477.0,193.7
2017,88.8,1150.0,1001.1105367138624,1159.7449092741936,375.0,2702.0,483.0
2017,25.1,800.0,1001.1105367138624,1159.7449092741936,700.0,367.0,154.5
2017,60.2,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,193.0,357.2
2017,77.2,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,830.0,445.4
2017,85.2,2200.0,1001.1105367138624,1159.7449092741936,300.0,482.0,363.2
2017,49.8,912.8684819097351,1001.1105367138624,2400.0,608.3602528089887,418.0,232.5
2017,306.8,4000.0,1001.1105367138624,1440.0,608.3602528089887,1492.0,1372.3
2017,83.2,912.8684819097351,500.0,2700.0,608.3602528089887,498.0,418.5
2017,115.6,1000.0,1001.1105367138624,585.7,1300.0,708.0,658.8
2017,698.0,354.5,1675.0,1253.3,244.4,2193.0,3572.0
2017,29.7,700.0,1001.1105367138624,600.0,608.3602528089887,344.0,218.7
2017,77.8,1400.0,800.0,1159.7449092741936,608.3602528089887,349.0,434.6
2017,60.3,500.0,400.0,62.5,608.3602528089887,235.0,239.7
2017,64.0,600.0,1001.1105367138624,475.0,608.3602528089887,501.0,362.1
2017,96.7,850.0,900.0,1233.3,600.0,1489.0,448.8
2017,559.0,341.7,442.9,1928.6,184.6,4028.0,2577.3
2017,64.5,912.8684819097351,1001.1105367138624,4300.0,608.3602528089887,1275.0,395.2
2017,16.8,912.8684819097351,1001.1105367138624,300.0,608.3602528089887,291.0,123.5
2017,37.2,912.8684819097351,1001.1105367138624,2900.0,1000.0,1135.0,204.8
2017,232.3,1400.0,425.0,566.7,2100.0,944.0,1133.6
2017,46.8,912.8684819097351,1001.1105367138624,100.0,608.3602528089887,123.0,209.7
2017,48.1,912.8684819097351,1001.1105367138624,1500.0,900.0,620.0,238.3
2017,59.5,912.8684819097351,1001.1105367138624,1000.0,608.3602528089887,230.0,363.0
2017,52.3,700.0,1001.1105367138624,333.3,608.3602528089887,392.0,300.8
2017,19.3,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,258.0,92.9
2017,93.9,600.0,600.0,375.0,1000.0,1119.0,450.8
2017,83.1,1100.0,1001.1105367138624,1933.3,850.0,1495.0,493.2
2017,49.3,912.8684819097351,600.0,1159.7449092741936,608.3602528089887,267.0,235.6
2017,323.633075622131,100.0,200.0,300.0,608.3602528089887,210.0,376.0
2017,152.6,400.0,1001.1105367138624,522.2,525.0,3469.0,789.5
2017,894.8,390.5,1657.1,2300.0,147.7,8106.0,4425.1
2017,13.3,400.0,400.0,700.0,400.0,348.0,105.0
2017,254.1,2150.0,1075.0,1400.0,210.0,2849.0,1190.6
2017,57.8,912.8684819097351,1001.1105367138624,1133.3,608.3602528089887,1775.0,337.6
2017,137.6,2000.0,1001.1105367138624,1071.4,1900.0,2970.0,621.8
2017,137.3,912.8684819097351,1001.1105367138624,2000.0,285.7,1942.0,701.5
2017,26.7,900.0,1001.1105367138624,500.0,600.0,404.0,188.5
2017,182.0,2900.0,1166.7,780.0,800.0,5782.0,874.2
2017,370.3,1200.0,3250.0,2850.0,528.6,7218.0,2163.8
2017,364.3,530.0,983.3,777.3,283.3,13218.0,2000.8
2017,14.8,912.8684819097351,1001.1105367138624,75.0,608.3602528089887,187.0,103.1
2017,814.9,575.0,1616.7,1041.2,675.0,9620.0,4938.9
2017,36.5,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,520.0,237.8
2017,428.5,300.0,611.1,463.0,440.0,7760.0,2933.0
2017,21.2,200.0,400.0,1159.7449092741936,608.3602528089887,238.0,146.1
2017,63.3,912.8684819097351,1001.1105367138624,4500.0,608.3602528089887,1063.0,342.1
2017,614.3,2150.0,1680.0,943.8,1300.0,6811.0,3692.4
2017,50.7,500.0,1001.1105367138624,2800.0,608.3602528089887,546.0,349.7
2017,35.5,912.8684819097351,1001.1105367138624,800.0,608.3602528089887,219.0,193.6
2017,20.3,912.8684819097351,1001.1105367138624,500.0,200.0,139.0,114.8
2017,25.0,912.8684819097351,800.0,1500.0,608.3602528089887,704.0,132.3
2017,186.3,933.3,3300.0,2533.3,400.0,2169.0,883.4
2017,239.9,3000.0,2800.0,1120.0,1300.0,1074.0,1199.2
2017,42.2,912.8684819097351,1001.1105367138624,2800.0,608.3602528089887,609.0,202.8
2017,242.4,1375.0,1001.1105367138624,2000.0,880.0,6837.0,1261.8
2017,66.6,1000.0,1001.1105367138624,1159.7449092741936,800.0,646.0,372.2
2017,133.5,2500.0,1001.1105367138624,685.7,750.0,1201.0,585.8
2017,166.1,3900.0,2600.0,707.1,666.7,1954.0,758.7
2017,67.6,900.0,1001.1105367138624,333.3,500.0,263.0,289.3
2017,575.2,390.0,1240.0,904.2,412.5,6487.0,2763.3
2017,323.633075622131,300.0,400.0,3000.0,608.3602528089887,631.0,1190.0
2017,101.3,3300.0,1001.1105367138624,612.5,2300.0,2672.0,599.8
2017,323.633075622131,800.0,233.3,150.0,608.3602528089887,382.0,798.0
2017,36.6,912.8684819097351,1001.1105367138624,1900.0,608.3602528089887,581.0,210.3
2017,498.4,376.5,1000.0,1222.2,200.0,5734.0,2791.2
2017,60.6,600.0,1001.1105367138624,900.0,608.3602528089887,465.0,308.8
2017,119.8,375.0,1700.0,700.0,608.3602528089887,814.0,534.8
2017,128.3,912.8684819097351,500.0,520.0,900.0,365.0,747.8
2017,323.633075622131,117.4,514.3,200.0,212.5,2768.0,4334.0
2017,44.4,912.8684819097351,1001.1105367138624,800.0,608.3602528089887,769.0,315.1
2017,93.2,100.0,1100.0,650.0,222.2,2573.0,486.4
2017,46.0,912.8684819097351,1001.1105367138624,1400.0,608.3602528089887,370.0,319.8
2017,65.7,912.8684819097351,1001.1105367138624,725.0,1400.0,650.0,328.1
2017,182.8,1150.0,800.0,1350.0,1400.0,1508.0,1026.9
2017,62.8,912.8684819097351,1001.1105367138624,253.3,608.3602528089887,612.0,397.6
2017,323.633075622131,250.0,1001.1105367138624,250.0,900.0,304.0,559.0
2017,323.633075622131,100.0,50.0,22.2,608.3602528089887,200.0,340.0
2017,894.0,557.1,2166.7,1495.0,566.7,17312.0,5672.7
2017,75.5,912.8684819097351,1001.1105367138624,1000.0,200.0,211.0,479.8
2017,323.633075622131,650.0,700.0,375.0,608.3602528089887,159.0,472.0
2017,330.3,492.9,1575.0,1933.3,1100.0,5844.0,1688.7
2017,176.7,1133.3,3100.0,1666.7,608.3602528089887,1997.0,1008.5
2017,524.4,650.0,3150.0,1137.5,657.1,8122.0,3641.3
2017,26.8,912.8684819097351,1001.1105367138624,566.7,608.3602528089887,139.0,157.1
2017,181.7,912.8684819097351,1200.0,4200.0,766.7,1559.0,930.9
2017,1187.4,393.5,827.8,1693.3,223.3,8429.0,5983.3
2017,47.7,912.8684819097351,1001.1105367138624,500.0,300.0,395.0,234.0
2017,155.5,912.8684819097351,1001.1105367138624,1133.3,608.3602528089887,915.0,758.8
2017,112.8,1050.0,750.0,1100.0,1400.0,1056.0,537.1
2017,306.7,720.0,1001.1105367138624,2583.3,483.3,2389.0,1585.3
2017,980.4,403.7,823.5,1623.1,234.8,10184.0,5000.3
2017,68.5,912.8684819097351,1001.1105367138624,2500.0,608.3602528089887,1217.0,355.6
2017,210.8,428.6,1750.0,772.7,140.0,2821.0,1101.0
2017,156.3,1100.0,1001.1105367138624,640.0,200.0,3815.0,817.1
2017,45.9,912.8684819097351,1001.1105367138624,2600.0,200.0,826.0,247.4
2017,96.8,2300.0,1001.1105367138624,1800.0,1700.0,832.0,510.7
2017,33.7,400.0,1001.1105367138624,225.0,608.3602528089887,358.0,186.7
2017,105.8,912.8684819097351,1001.1105367138624,760.0,1500.0,667.0,581.4
2017,39.4,650.0,1001.1105367138624,1450.0,400.0,781.0,245.7
2017,56.8,912.8684819097351,700.0,600.0,608.3602528089887,479.0,264.4
2017,125.6,912.8684819097351,2500.0,5400.0,608.3602528089887,941.0,703.5
2017,323.633075622131,400.0,250.0,300.0,608.3602528089887,287.0,481.0
2017,323.633075622131,433.3,66.7,300.0,608.3602528089887,252.0,479.0
2017,78.3,912.8684819097351,1001.1105367138624,150.0,608.3602528089887,211.0,471.4
2017,107.2,912.8684819097351,450.0,333.3,1100.0,698.0,599.0
2017,134.2,600.0,2900.0,2400.0,162.5,2325.0,661.3
2017,63.6,500.0,1001.1105367138624,350.0,608.3602528089887,436.0,332.8
2017,120.1,912.8684819097351,1001.1105367138624,3033.3,608.3602528089887,2464.0,645.6
2017,73.7,1100.0,1001.1105367138624,1400.0,608.3602528089887,359.0,385.8
2017,213.8,966.7,1150.0,1488.9,400.0,3734.0,1010.0
2017,462.0,450.0,922.2,1991.7,476.9,8721.0,2588.8
2017,54.2,912.8684819097351,1001.1105367138624,700.0,608.3602528089887,851.0,243.0
2017,289.8,833.3,1700.0,686.7,660.0,7288.0,1914.1
2017,62.6,912.8684819097351,1001.1105367138624,2300.0,608.3602528089887,1263.0,406.5
2017,101.4,3400.0,1001.1105367138624,1600.0,608.3602528089887,2403.0,493.0
2017,99.6,900.0,1001.1105367138624,1159.7449092741936,608.3602528089887,3775.0,537.3
2017,77.8,1200.0,1500.0,1800.0,1500.0,1332.0,460.6
2017,991.3,446.7,1155.6,1783.3,506.7,7687.0,5946.9
2017,128.9,912.8684819097351,700.0,1200.0,608.3602528089887,622.0,697.8
2017,323.633075622131,1200.0,250.0,200.0,608.3602528089887,415.0,767.0
2017,49.8,1300.0,1001.1105367138624,642.9,800.0,986.0,292.8
2017,52.7,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,306.0,225.8
2017,82.0,1000.0,1001.1105367138624,700.0,700.0,298.0,375.7
2017,137.3,912.8684819097351,1001.1105367138624,733.3,608.3602528089887,633.0,806.1
2017,47.9,912.8684819097351,1001.1105367138624,650.0,608.3602528089887,331.0,366.3
2017,828.1,338.1,808.3,886.7,234.5,13753.0,4060.8
2017,323.633075622131,420.0,550.0,340.0,250.0,502.0,908.0
2017,49.1,912.8684819097351,1001.1105367138624,2200.0,608.3602528089887,235.0,203.2
2017,38.1,1000.0,400.0,633.3,700.0,1588.0,222.8
2017,57.8,912.8684819097351,350.0,1200.0,700.0,412.0,260.2
2017,56.8,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,223.0,235.2
2017,49.5,912.8684819097351,1001.1105367138624,1159.7449092741936,200.0,683.0,264.2
2017,103.6,912.8684819097351,1900.0,3400.0,608.3602528089887,820.0,651.8
2017,648.8,1880.0,850.0,2422.2,1833.3,4341.0,2946.5
2017,151.4,1800.0,400.0,1140.0,500.0,1768.0,751.7
2017,12.3,912.8684819097351,700.0,300.0,608.3602528089887,467.0,70.6
2017,311.8,3250.0,2700.0,2350.0,980.0,3882.0,1566.8
2017,65.4,1100.0,1001.1105367138624,875.0,600.0,976.0,310.9
2017,19.0,250.0,1001.1105367138624,1159.7449092741936,608.3602528089887,197.0,78.9
2017,39.0,300.0,200.0,1159.7449092741936,608.3602528089887,718.0,162.1
2017,544.3,433.3,3200.0,2444.4,471.4,11123.0,3157.5
2017,33.4,912.8684819097351,1001.1105367138624,300.0,608.3602528089887,186.0,166.5
2017,63.0,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,275.0,370.7
2017,907.2,2028.6,2128.6,3230.8,925.0,11200.0,4158.5
2017,147.6,137.5,1001.1105367138624,405.9,400.0,3016.0,921.8
2017,63.7,912.8684819097351,1800.0,600.0,608.3602528089887,583.0,378.1
2017,256.8,2000.0,1125.0,2366.7,500.0,7133.0,1280.8
2017,488.9,1214.3,957.1,1108.3,418.2,6885.0,2102.6
2017,261.1,912.8684819097351,816.7,2014.3,866.7,3199.0,1301.0
2017,54.8,1100.0,1001.1105367138624,580.0,608.3602528089887,1504.0,308.6
2018,27.4,912.8684819097351,1001.1105367138624,275.0,608.3602528089887,425.0,162.0
2018,28.6,500.0,1001.1105367138624,500.0,608.3602528089887,279.0,164.6
2018,117.3,912.8684819097351,2900.0,1159.7449092741936,2000.0,3996.0,576.8
2018,465.0,640.0,666.7,1462.5,227.3,8779.0,1855.8
2018,56.0,1600.0,1800.0,2350.0,608.3602528089887,2123.0,275.3
2018,215.3,912.8684819097351,1183.3,2616.7,600.0,6694.0,1166.9
2018,89.3,1700.0,900.0,914.3,300.0,2029.0,523.8
2018,6.2,912.8684819097351,1001.1105367138624,1159.7449092741936,50.0,122.0,41.7
2018,42.7,912.8684819097351,1001.1105367138624,3300.0,608.3602528089887,932.0,235.2
2018,50.8,912.8684819097351,800.0,700.0,608.3602528089887,191.0,263.1
2018,115.2,912.8684819097351,1100.0,1900.0,1100.0,690.0,589.8
2018,29.2,912.8684819097351,1001.1105367138624,300.0,608.3602528089887,411.0,134.8
2018,78.7,700.0,1001.1105367138624,850.0,608.3602528089887,1125.0,318.1
2018,1133.6,459.3,1955.6,2438.2,287.5,8865.0,6150.3
2018,27.4,912.8684819097351,1001.1105367138624,475.0,608.3602528089887,336.0,156.4
2018,115.5,866.7,1450.0,837.5,1900.0,1702.0,580.8
2018,30.3,700.0,1001.1105367138624,1500.0,800.0,332.0,209.2
2018,25.1,912.8684819097351,900.0,1159.7449092741936,608.3602528089887,707.0,167.7
2018,26.9,912.8684819097351,1001.1105367138624,200.0,608.3602528089887,154.0,135.8
2018,30.3,800.0,1001.1105367138624,1159.7449092741936,608.3602528089887,658.0,150.3
2018,12.1,912.8684819097351,1001.1105367138624,1159.7449092741936,608.3602528089887,104.0,61.1
2018,1011.4,300.0,648.0,1575.0,251.5,17547.0,4844.2
2018,117.6,2200.0,1001.1105367138624,1159.7449092741936,608.3602528089887,1817.0,570.1
2018,104.1,1900.0,1000.0,1287.5,500.0,2994.0,555.4
2018,323.633075622131,293.3,420.0,500.0,920.0,3208.0,5985.0
2018,54.9,1500.0,1900.0,1159.7449092741936,608.3602528089887,1200.0,299.0
2018,77.9,1600.0,1001.1105367138624,1260.0,333.3,1885.0,492.2
