01. Ano;02. Nome Região (Portugal);03. Âmbito Geográfico;04. Filtro 1;07. Escala;09. Valor
2023;Castro Daire;Município;Total; pessoas;478.0
2023;Castro Marim;Município;25-34; pessoas;39.2
2023;Castro Marim;Município;35-44; pessoas;34.3
2023;Castro Marim;Município;45-54; pessoas;28.8
2023;Castro Marim;Município;55 ou mais anos; pessoas;37.5
2023;Castro Marim;Município;Menos de 25 anos; pessoas;19.5
2023;Castro Marim;Município;Total; pessoas;159.2
2023;Castro Verde;Município;25-34; pessoas;28.7
2023;Castro Verde;Município;35-44; pessoas;26.4
2023;Castro Verde;Município;45-54; pessoas;24.5
2023;Castro Verde;Município;55 ou mais anos; pessoas;34.1
2023;Castro Verde;Município;Menos de 25 anos; pessoas;23.3
2023;Castro Verde;Município;Total; pessoas;137.0
2023;Celorico da Beira;Município;25-34; pessoas;39.8
2023;Celorico da Beira;Município;35-44; pessoas;36.2
2023;Celorico da Beira;Município;45-54; pessoas;23.2
2023;Celorico da Beira;Município;55 ou mais anos; pessoas;47.8
2023;Celorico da Beira;Município;Menos de 25 anos; pessoas;22.1
2023;Celorico da Beira;Município;Total; pessoas;168.9
2023;Celorico de Basto;Município;25-34; pessoas;108.3
2023;Celorico de Basto;Município;35-44; pessoas;117.8
2023;Celorico de Basto;Município;45-54; pessoas;150.4
2023;Celorico de Basto;Município;55 ou mais anos; pessoas;303.8
2023;Celorico de Basto;Município;Menos de 25 anos; pessoas;60.2
2023;Celorico de Basto;Município;Total; pessoas;740.6
2023;Chamusca;Município;25-34; pessoas;27.1
2023;Chamusca;Município;35-44; pessoas;35.1
2023;Chamusca;Município;45-54; pessoas;29.5
2023;Chamusca;Município;55 ou mais anos; pessoas;43.9
2023;Chamusca;Município;Menos de 25 anos; pessoas;14.6
2023;Chamusca;Município;Total; pessoas;150.2
2023;Chaves;Município;25-34; pessoas;225.0
2023;Chaves;Município;35-44; pessoas;241.1
2023;Chaves;Município;45-54; pessoas;246.6
2023;Chaves;Município;55 ou mais anos; pessoas;309.7
2023;Chaves;Município;Menos de 25 anos; pessoas;146.3
2023;Chaves;Município;Total; pessoas;1168.6
2023;Cinfães;Município;25-34; pessoas;100.6
2023;Cinfães;Município;35-44; pessoas;125.2
2023;Cinfães;Município;45-54; pessoas;209.1
2023;Cinfães;Município;55 ou mais anos; pessoas;379.8
2023;Cinfães;Município;Menos de 25 anos; pessoas;76.4
2023;Cinfães;Município;Total; pessoas;891.1
2023;Coimbra;Município;25-34; pessoas;907.2
2023;Coimbra;Município;35-44; pessoas;796.5
2023;Coimbra;Município;45-54; pessoas;795.9
2023;Coimbra;Município;55 ou mais anos; pessoas;1049.8
2023;Coimbra;Município;Menos de 25 anos; pessoas;479.3
2023;Coimbra;Município;Total; pessoas;4028.7
2023;Condeixa-a-Nova;Município;25-34; pessoas;45.8
2023;Condeixa-a-Nova;Município;35-44; pessoas;57.3
2023;Condeixa-a-Nova;Município;45-54; pessoas;60.6
2023;Condeixa-a-Nova;Município;55 ou mais anos; pessoas;81.3
2023;Condeixa-a-Nova;Município;Menos de 25 anos; pessoas;42.8
2023;Condeixa-a-Nova;Município;Total; pessoas;287.7
2023;Constância;Município;25-34; pessoas;18.0
2023;Constância;Município;35-44; pessoas;14.3
2023;Constância;Município;45-54; pessoas;22.9
2023;Constância;Município;55 ou mais anos; pessoas;32.7
2023;Constância;Município;Menos de 25 anos; pessoas;14.7
2023;Constância;Município;Total; pessoas;102.6
2023;Coruche;Município;25-34; pessoas;113.0
2023;Coruche;Município;35-44; pessoas;89.5
2023;Coruche;Município;45-54; pessoas;102.3
2023;Coruche;Município;55 ou mais anos; pessoas;135.4
2023;Coruche;Município;Menos de 25 anos; pessoas;61.3
2023;Coruche;Município;Total; pessoas;501.5
2023;Corvo;Município;25-34; pessoas;43.377419354838715
2023;Corvo;Município;35-44; pessoas;43.377419354838715
2023;Corvo;Município;45-54; pessoas;43.377419354838715
2023;Corvo;Município;55 ou mais anos; pessoas;43.377419354838715
2023;Corvo;Município;Menos de 25 anos; pessoas;43.377419354838715
2023;Corvo;Município;Total; pessoas;43.377419354838715
2023;Covilhã;Município;25-34; pessoas;327.4
2023;Covilhã;Município;35-44; pessoas;268.1
2023;Covilhã;Município;45-54; pessoas;278.6
2023;Covilhã;Município;55 ou mais anos; pessoas;384.8
2023;Covilhã;Município;Menos de 25 anos; pessoas;194.8
2023;Covilhã;Município;Total; pessoas;1453.7
2023;Crato;Município;25-34; pessoas;22.1
2023;Crato;Município;35-44; pessoas;14.2
2023;Crato;Município;45-54; pessoas;25.5
2023;Crato;Município;55 ou mais anos; pessoas;26.3
2023;Crato;Município;Menos de 25 anos; pessoas;10.0
2023;Crato;Município;Total; pessoas;98.1
2023;Cuba;Município;25-34; pessoas;36.6
2023;Cuba;Município;35-44; pessoas;31.0
2023;Cuba;Município;45-54; pessoas;36.0
2023;Cuba;Município;55 ou mais anos; pessoas;42.8
2023;Cuba;Município;Menos de 25 anos; pessoas;40.9
2023;Cuba;Município;Total; pessoas;187.3
2023;Elvas;Município;25-34; pessoas;178.1
2023;Elvas;Município;35-44; pessoas;197.7
2023;Elvas;Município;45-54; pessoas;191.9
2023;Elvas;Município;55 ou mais anos; pessoas;281.6
2023;Elvas;Município;Menos de 25 anos; pessoas;113.9
2023;Elvas;Município;Total; pessoas;963.2
2023;Entroncamento;Município;25-34; pessoas;152.2
2023;Entroncamento;Município;35-44; pessoas;165.3
2023;Entroncamento;Município;45-54; pessoas;119.8
2023;Entroncamento;Município;55 ou mais anos; pessoas;109.4
2023;Entroncamento;Município;Menos de 25 anos; pessoas;86.3
2023;Entroncamento;Município;Total; pessoas;632.8
2023;Espinho;Município;25-34; pessoas;163.3
2023;Espinho;Município;35-44; pessoas;192.7
2023;Espinho;Município;45-54; pessoas;219.8
2023;Espinho;Município;55 ou mais anos; pessoas;436.9
2023;Espinho;Município;Menos de 25 anos; pessoas;89.7
2023;Espinho;Município;Total; pessoas;1102.4
2023;Esposende;Município;25-34; pessoas;126.3
2023;Esposende;Município;35-44; pessoas;153.4
2023;Esposende;Município;45-54; pessoas;142.2
2023;Esposende;Município;55 ou mais anos; pessoas;189.9
2023;Esposende;Município;Menos de 25 anos; pessoas;88.9
2023;Esposende;Município;Total; pessoas;700.7
2023;Estarreja;Município;25-34; pessoas;136.5
2023;Estarreja;Município;35-44; pessoas;126.7
2023;Estarreja;Município;45-54; pessoas;135.9
2023;Estarreja;Município;55 ou mais anos; pessoas;200.8
2023;Estarreja;Município;Menos de 25 anos; pessoas;110.8
2023;Estarreja;Município;Total; pessoas;710.7
2023;Estremoz;Município;25-34; pessoas;85.1
2023;Estremoz;Município;35-44; pessoas;62.6
2023;Estremoz;Município;45-54; pessoas;57.2
2023;Estremoz;Município;55 ou mais anos; pessoas;57.9
2023;Estremoz;Município;Menos de 25 anos; pessoas;55.8
2023;Estremoz;Município;Total; pessoas;318.5
2023;Évora;Município;25-34; pessoas;301.8
2023;Évora;Município;35-44; pessoas;263.8
2023;Évora;Município;45-54; pessoas;241.6
2023;Évora;Município;55 ou mais anos; pessoas;274.8
2023;Évora;Município;Menos de 25 anos; pessoas;182.3
2023;Évora;Município;Total; pessoas;1264.3
2023;Fafe;Município;25-34; pessoas;306.4
2023;Fafe;Município;35-44; pessoas;300.6
2023;Fafe;Município;45-54; pessoas;315.9
2023;Fafe;Município;55 ou mais anos; pessoas;695.7
2023;Fafe;Município;Menos de 25 anos; pessoas;235.2
2023;Fafe;Município;Total; pessoas;1853.8
2023;Faro;Município;25-34; pessoas;397.5
2023;Faro;Município;35-44; pessoas;381.3
2023;Faro;Município;45-54; pessoas;296.2
2023;Faro;Município;55 ou mais anos; pessoas;378.8
2023;Faro;Município;Menos de 25 anos; pessoas;195.5
2023;Faro;Município;Total; pessoas;1649.2
2023;Felgueiras;Município;25-34; pessoas;288.7
2023;Felgueiras;Município;35-44; pessoas;273.3
2023;Felgueiras;Município;45-54; pessoas;353.0
2023;Felgueiras;Município;55 ou mais anos; pessoas;694.8
2023;Felgueiras;Município;Menos de 25 anos; pessoas;229.0
2023;Felgueiras;Município;Total; pessoas;1838.8
2023;Ferreira do Alentejo;Município;25-34; pessoas;50.5
2023;Ferreira do Alentejo;Município;35-44; pessoas;51.2
2023;Ferreira do Alentejo;Município;45-54; pessoas;38.7
2023;Ferreira do Alentejo;Município;55 ou mais anos; pessoas;64.3
2023;Ferreira do Alentejo;Município;Menos de 25 anos; pessoas;31.8
2023;Ferreira do Alentejo;Município;Total; pessoas;236.5
2023;Ferreira do Zêzere;Município;25-34; pessoas;22.7
2023;Ferreira do Zêzere;Município;35-44; pessoas;22.9
2023;Ferreira do Zêzere;Município;45-54; pessoas;28.9
2023;Ferreira do Zêzere;Município;55 ou mais anos; pessoas;22.8
2023;Ferreira do Zêzere;Município;Menos de 25 anos; pessoas;18.2
2023;Ferreira do Zêzere;Município;Total; pessoas;115.4
2023;Figueira da Foz;Município;25-34; pessoas;439.1
2023;Figueira da Foz;Município;35-44; pessoas;433.8
2023;Figueira da Foz;Município;45-54; pessoas;484.2
2023;Figueira da Foz;Município;55 ou mais anos; pessoas;683.1
2023;Figueira da Foz;Município;Menos de 25 anos; pessoas;245.7
2023;Figueira da Foz;Município;Total; pessoas;2285.8
2023;Figueira de Castelo Rodrigo;Município;25-34; pessoas;31.0
2023;Figueira de Castelo Rodrigo;Município;35-44; pessoas;34.1
2023;Figueira de Castelo Rodrigo;Município;45-54; pessoas;24.8
2023;Figueira de Castelo Rodrigo;Município;55 ou mais anos; pessoas;24.9
2023;Figueira de Castelo Rodrigo;Município;Menos de 25 anos; pessoas;24.1
2023;Figueira de Castelo Rodrigo;Município;Total; pessoas;138.8
2023;Figueiró dos Vinhos;Município;25-34; pessoas;28.5
2023;Figueiró dos Vinhos;Município;35-44; pessoas;23.4
2023;Figueiró dos Vinhos;Município;45-54; pessoas;29.5
2023;Figueiró dos Vinhos;Município;55 ou mais anos; pessoas;49.4
2023;Figueiró dos Vinhos;Município;Menos de 25 anos; pessoas;20.3
2023;Figueiró dos Vinhos;Município;Total; pessoas;151.2
2023;Fornos de Algodres;Município;25-34; pessoas;21.8
2023;Fornos de Algodres;Município;35-44; pessoas;25.8
2023;Fornos de Algodres;Município;45-54; pessoas;29.6
2023;Fornos de Algodres;Município;55 ou mais anos; pessoas;40.3
2023;Fornos de Algodres;Município;Menos de 25 anos; pessoas;13.9
2023;Fornos de Algodres;Município;Total; pessoas;131.3
2023;Freixo de Espada à Cinta;Município;25-34; pessoas;29.3
2023;Freixo de Espada à Cinta;Município;35-44; pessoas;34.3
2023;Freixo de Espada à Cinta;Município;45-54; pessoas;27.7
2023;Freixo de Espada à Cinta;Município;55 ou mais anos; pessoas;51.5
2023;Freixo de Espada à Cinta;Município;Menos de 25 anos; pessoas;30.0
2023;Freixo de Espada à Cinta;Município;Total; pessoas;172.8
2023;Fronteira;Município;25-34; pessoas;13.3
2023;Fronteira;Município;35-44; pessoas;16.5
2023;Fronteira;Município;45-54; pessoas;17.6
2023;Fronteira;Município;55 ou mais anos; pessoas;37.3
2023;Fronteira;Município;Menos de 25 anos; pessoas;11.7
2023;Fronteira;Município;Total; pessoas;96.3
2023;Funchal;Município;25-34; pessoas;9613.699999999999
2023;Funchal;Município;35-44; pessoas;9613.699999999999
2023;Funchal;Município;45-54; pessoas;9613.699999999999
2023;Funchal;Município;55 ou mais anos; pessoas;9613.699999999999
2023;Funchal;Município;Menos de 25 anos; pessoas;9613.699999999999
2023;Funchal;Município;Total; pessoas;9613.699999999999
2023;Fundão;Município;25-34; pessoas;112.3
2023;Fundão;Município;35-44; pessoas;125.1
2023;Fundão;Município;45-54; pessoas;110.8
2023;Fundão;Município;55 ou mais anos; pessoas;203.1
2023;Fundão;Município;Menos de 25 anos; pessoas;77.3
2023;Fundão;Município;Total; pessoas;628.5
2023;Gavião;Município;25-34; pessoas;12.8
2023;Gavião;Município;35-44; pessoas;13.6
2023;Gavião;Município;45-54; pessoas;21.1
2023;Gavião;Município;55 ou mais anos; pessoas;17.2
2023;Gavião;Município;Menos de 25 anos; pessoas;11.8
2023;Gavião;Município;Total; pessoas;76.5
2023;Góis;Município;25-34; pessoas;14.1
2023;Góis;Município;35-44; pessoas;16.8
2023;Góis;Município;45-54; pessoas;24.2
2023;Góis;Município;55 ou mais anos; pessoas;29.3
2023;Góis;Município;Menos de 25 anos; pessoas;15.7
2023;Góis;Município;Total; pessoas;100.0
2023;Golegã;Município;25-34; pessoas;19.2
2023;Golegã;Município;35-44; pessoas;17.9
2023;Golegã;Município;45-54; pessoas;20.3
2023;Golegã;Município;55 ou mais anos; pessoas;14.8
2023;Golegã;Município;Menos de 25 anos; pessoas;13.1
2023;Golegã;Município;Total; pessoas;85.3
2023;Gondomar;Município;25-34; pessoas;993.6
2023;Gondomar;Município;35-44; pessoas;983.6
2023;Gondomar;Município;45-54; pessoas;1115.2
2023;Gondomar;Município;55 ou mais anos; pessoas;1625.8
2023;Gondomar;Município;Menos de 25 anos; pessoas;565.3
2023;Gondomar;Município;Total; pessoas;5283.4
2023;Gouveia;Município;25-34; pessoas;58.0
2023;Gouveia;Município;35-44; pessoas;57.3
2023;Gouveia;Município;45-54; pessoas;63.7
2023;Gouveia;Município;55 ou mais anos; pessoas;91.3
2023;Gouveia;Município;Menos de 25 anos; pessoas;37.8
2023;Gouveia;Município;Total; pessoas;307.9
2023;Grândola;Município;25-34; pessoas;28.3
2023;Grândola;Município;35-44; pessoas;34.6
2023;Grândola;Município;45-54; pessoas;36.4
2023;Grândola;Município;55 ou mais anos; pessoas;45.1
2023;Grândola;Município;Menos de 25 anos; pessoas;20.3
2023;Grândola;Município;Total; pessoas;164.6
2023;Guarda;Município;25-34; pessoas;217.7
2023;Guarda;Município;35-44; pessoas;195.6
2023;Guarda;Município;45-54; pessoas;183.0
2023;Guarda;Município;55 ou mais anos; pessoas;271.2
2023;Guarda;Município;Menos de 25 anos; pessoas;150.1
2023;Guarda;Município;Total; pessoas;1017.5
2023;Guimarães;Município;25-34; pessoas;989.8
2023;Guimarães;Município;35-44; pessoas;993.5
2023;Guimarães;Município;45-54; pessoas;1174.3
2023;Guimarães;Município;55 ou mais anos; pessoas;2454.7
2023;Guimarães;Município;Menos de 25 anos; pessoas;635.6
2023;Guimarães;Município;Total; pessoas;6247.9
2023;Horta;Município;25-34; pessoas;1198.2779661016948
2023;Horta;Município;35-44; pessoas;1198.2779661016948
2023;Horta;Município;45-54; pessoas;1198.2779661016948
2023;Horta;Município;55 ou mais anos; pessoas;1198.2779661016948
2023;Horta;Município;Menos de 25 anos; pessoas;1198.2779661016948
2023;Horta;Município;Total; pessoas;1198.2779661016948
2023;Idanha-a-Nova;Município;25-34; pessoas;61.0
2023;Idanha-a-Nova;Município;35-44; pessoas;74.8
2023;Idanha-a-Nova;Município;45-54; pessoas;65.1
2023;Idanha-a-Nova;Município;55 ou mais anos; pessoas;105.6
2023;Idanha-a-Nova;Município;Menos de 25 anos; pessoas;51.8
2023;Idanha-a-Nova;Município;Total; pessoas;358.3
2023;Ílhavo;Município;25-34; pessoas;199.7
2023;Ílhavo;Município;35-44; pessoas;185.4
2023;Ílhavo;Município;45-54; pessoas;169.3
2023;Ílhavo;Município;55 ou mais anos; pessoas;236.3
2023;Ílhavo;Município;Menos de 25 anos; pessoas;81.3
2023;Ílhavo;Município;Total; pessoas;872.1
2023;Lagoa;Município;25-34; pessoas;180.2
2023;Lagoa;Município;35-44; pessoas;165.3
2023;Lagoa;Município;45-54; pessoas;155.3
2023;Lagoa;Município;55 ou mais anos; pessoas;185.2
2023;Lagoa;Município;Menos de 25 anos; pessoas;90.3
2023;Lagoa;Município;Total; pessoas;776.2
2023;Lagoa [R.A.A.];Município;25-34; pessoas;1318.4421052631578
2023;Lagoa [R.A.A.];Município;35-44; pessoas;1318.4421052631578
2023;Lagoa [R.A.A.];Município;45-54; pessoas;1318.4421052631578
2023;Lagoa [R.A.A.];Município;55 ou mais anos; pessoas;1318.4421052631578
2023;Lagoa [R.A.A.];Município;Menos de 25 anos; pessoas;1318.4421052631578
2023;Lagoa [R.A.A.];Município;Total; pessoas;1318.4421052631578
2023;Lagos;Município;25-34; pessoas;211.2
2023;Lagos;Município;35-44; pessoas;207.3
2023;Lagos;Município;45-54; pessoas;211.9
2023;Lagos;Município;55 ou mais anos; pessoas;228.8
2023;Lagos;Município;Menos de 25 anos; pessoas;91.3
2023;Lagos;Município;Total; pessoas;950.6
2023;Lajes das Flores;Município;25-34; pessoas;78.0
2023;Lajes das Flores;Município;35-44; pessoas;78.0
2023;Lajes das Flores;Município;45-54; pessoas;78.0
2023;Lajes das Flores;Município;55 ou mais anos; pessoas;78.0
2023;Lajes das Flores;Município;Menos de 25 anos; pessoas;78.0
2023;Lajes das Flores;Município;Total; pessoas;78.0
2023;Lajes do Pico;Município;25-34; pessoas;352.17391304347825
2023;Lajes do Pico;Município;35-44; pessoas;352.17391304347825
2023;Lajes do Pico;Município;45-54; pessoas;352.17391304347825
2023;Lajes do Pico;Município;55 ou mais anos; pessoas;352.17391304347825
2023;Lajes do Pico;Município;Menos de 25 anos; pessoas;352.17391304347825
2023;Lajes do Pico;Município;Total; pessoas;352.17391304347825
2023;Lamego;Município;25-34; pessoas;227.9
2023;Lamego;Município;35-44; pessoas;242.8
2023;Lamego;Município;45-54; pessoas;329.4
2023;Lamego;Município;55 ou mais anos; pessoas;555.9
2023;Lamego;Município;Menos de 25 anos; pessoas;158.3
2023;Lamego;Município;Total; pessoas;1514.3
2023;Leiria;Município;25-34; pessoas;662.4
2023;Leiria;Município;35-44; pessoas;631.3
2023;Leiria;Município;45-54; pessoas;626.2
2023;Leiria;Município;55 ou mais anos; pessoas;809.1
2023;Leiria;Município;Menos de 25 anos; pessoas;393.2
2023;Leiria;Município;Total; pessoas;3122.1
2023;Lisboa;Município;25-34; pessoas;3828.7
2023;Lisboa;Município;35-44; pessoas;3688.3
2023;Lisboa;Município;45-54; pessoas;3552.0
2023;Lisboa;Município;55 ou mais anos; pessoas;4533.4
2023;Lisboa;Município;Menos de 25 anos; pessoas;1607.1
2023;Lisboa;Município;Total; pessoas;17209.4
2023;Loulé;Município;25-34; pessoas;470.2
2023;Loulé;Município;35-44; pessoas;436.9
2023;Loulé;Município;45-54; pessoas;386.7
2023;Loulé;Município;55 ou mais anos; pessoas;455.4
2023;Loulé;Município;Menos de 25 anos; pessoas;212.3
2023;Loulé;Município;Total; pessoas;1961.4
2023;Loures;Município;25-34; pessoas;1260.4
2023;Loures;Município;35-44; pessoas;1266.1
2023;Loures;Município;45-54; pessoas;1131.8
2023;Loures;Município;55 ou mais anos; pessoas;1432.3
2023;Loures;Município;Menos de 25 anos; pessoas;546.7
2023;Loures;Município;Total; pessoas;5637.2
2023;Lourinhã;Município;25-34; pessoas;123.1
2023;Lourinhã;Município;35-44; pessoas;123.9
2023;Lourinhã;Município;45-54; pessoas;136.2
2023;Lourinhã;Município;55 ou mais anos; pessoas;167.9
2023;Lourinhã;Município;Menos de 25 anos; pessoas;71.5
2023;Lourinhã;Município;Total; pessoas;622.6
2023;Lousã;Município;25-34; pessoas;99.8
2023;Lousã;Município;35-44; pessoas;95.4
2023;Lousã;Município;45-54; pessoas;101.7
2023;Lousã;Município;55 ou mais anos; pessoas;129.5
2023;Lousã;Município;Menos de 25 anos; pessoas;81.1
2023;Lousã;Município;Total; pessoas;507.4
2023;Lousada;Município;25-34; pessoas;218.3
2023;Lousada;Município;35-44; pessoas;196.4
2023;Lousada;Município;45-54; pessoas;246.4
2023;Lousada;Município;55 ou mais anos; pessoas;454.4
2023;Lousada;Município;Menos de 25 anos; pessoas;129.1
2023;Lousada;Município;Total; pessoas;1244.7
2023;Mação;Município;25-34; pessoas;17.7
2023;Mação;Município;35-44; pessoas;22.9
2023;Mação;Município;45-54; pessoas;27.7
2023;Mação;Município;55 ou mais anos; pessoas;34.3
2023;Mação;Município;Menos de 25 anos; pessoas;14.4
2023;Mação;Município;Total; pessoas;117.0
2023;Macedo de Cavaleiros;Município;25-34; pessoas;95.0
2023;Macedo de Cavaleiros;Município;35-44; pessoas;106.1
2023;Macedo de Cavaleiros;Município;45-54; pessoas;101.8
2023;Macedo de Cavaleiros;Município;55 ou mais anos; pessoas;125.7
2023;Macedo de Cavaleiros;Município;Menos de 25 anos; pessoas;75.7
2023;Macedo de Cavaleiros;Município;Total; pessoas;504.2
2023;Machico;Município;25-34; pessoas;1626.4562499999997
2023;Machico;Município;35-44; pessoas;1626.4562499999997
2023;Machico;Município;45-54; pessoas;1626.4562499999997
2023;Machico;Município;55 ou mais anos; pessoas;1626.4562499999997
2023;Machico;Município;Menos de 25 anos; pessoas;1626.4562499999997
2023;Machico;Município;Total; pessoas;1626.4562499999997
2023;Madalena;Município;25-34; pessoas;662.518
2023;Madalena;Município;35-44; pessoas;662.518
2023;Madalena;Município;45-54; pessoas;662.518
2023;Madalena;Município;55 ou mais anos; pessoas;662.518
2023;Madalena;Município;Menos de 25 anos; pessoas;662.518
2023;Madalena;Município;Total; pessoas;662.518
2023;Mafra;Município;25-34; pessoas;258.6
2023;Mafra;Município;35-44; pessoas;342.8
2023;Mafra;Município;45-54; pessoas;388.8
2023;Mafra;Município;55 ou mais anos; pessoas;446.3
2023;Mafra;Município;Menos de 25 anos; pessoas;131.8
2023;Mafra;Município;Total; pessoas;1568.3
2023;Maia;Município;25-34; pessoas;611.2
2023;Maia;Município;35-44; pessoas;658.8
2023;Maia;Município;45-54; pessoas;750.7
2023;Maia;Município;55 ou mais anos; pessoas;1204.9
2023;Maia;Município;Menos de 25 anos; pessoas;345.4
2023;Maia;Município;Total; pessoas;3570.9
2023;Mangualde;Município;25-34; pessoas;76.3
2023;Mangualde;Município;35-44; pessoas;82.3
2023;Mangualde;Município;45-54; pessoas;102.6
2023;Mangualde;Município;55 ou mais anos; pessoas;183.8
2023;Mangualde;Município;Menos de 25 anos; pessoas;67.2
2023;Mangualde;Município;Total; pessoas;512.1
2023;Manteigas;Município;25-34; pessoas;7.2
2023;Manteigas;Município;35-44; pessoas;10.0
2023;Manteigas;Município;45-54; pessoas;18.8
2023;Manteigas;Município;55 ou mais anos; pessoas;21.3
2023;Manteigas;Município;Menos de 25 anos; pessoas;5.7
2023;Manteigas;Município;Total; pessoas;62.8
2023;Marco de Canaveses;Município;25-34; pessoas;393.1
2023;Marco de Canaveses;Município;35-44; pessoas;392.0
2023;Marco de Canaveses;Município;45-54; pessoas;552.9
2023;Marco de Canaveses;Município;55 ou mais anos; pessoas;919.3
2023;Marco de Canaveses;Município;Menos de 25 anos; pessoas;288.2
2023;Marco de Canaveses;Município;Total; pessoas;2545.4
2023;Marinha Grande;Município;25-34; pessoas;310.5
2023;Marinha Grande;Município;35-44; pessoas;322.3
2023;Marinha Grande;Município;45-54; pessoas;329.3
2023;Marinha Grande;Município;55 ou mais anos; pessoas;341.6
2023;Marinha Grande;Município;Menos de 25 anos; pessoas;184.3
2023;Marinha Grande;Município;Total; pessoas;1488.0
2023;Marvão;Município;25-34; pessoas;7.6
2023;Marvão;Município;35-44; pessoas;9.6
2023;Marvão;Município;45-54; pessoas;10.7
2023;Marvão;Município;55 ou mais anos; pessoas;16.3
2023;Marvão;Município;Menos de 25 anos; pessoas;7.9
2023;Marvão;Município;Total; pessoas;52.1
2023;Matosinhos;Município;25-34; pessoas;939.4
2023;Matosinhos;Município;35-44; pessoas;1038.2
2023;Matosinhos;Município;45-54; pessoas;1215.1
2023;Matosinhos;Município;55 ou mais anos; pessoas;2323.3
2023;Matosinhos;Município;Menos de 25 anos; pessoas;448.9
2023;Matosinhos;Município;Total; pessoas;5964.9
2023;Mealhada;Município;25-34; pessoas;87.2
2023;Mealhada;Município;35-44; pessoas;65.5
2023;Mealhada;Município;45-54; pessoas;80.0
2023;Mealhada;Município;55 ou mais anos; pessoas;123.2
2023;Mealhada;Município;Menos de 25 anos; pessoas;50.4
2023;Mealhada;Município;Total; pessoas;406.3
2023;Mêda;Município;25-34; pessoas;15.1
2023;Mêda;Município;35-44; pessoas;14.8
2023;Mêda;Município;45-54; pessoas;9.2
2023;Mêda;Município;55 ou mais anos; pessoas;9.4
2023;Mêda;Município;Menos de 25 anos; pessoas;6.7
2023;Mêda;Município;Total; pessoas;55.1
2023;Melgaço;Município;25-34; pessoas;18.9
2023;Melgaço;Município;35-44; pessoas;19.1
2023;Melgaço;Município;45-54; pessoas;29.2
2023;Melgaço;Município;55 ou mais anos; pessoas;28.6
2023;Melgaço;Município;Menos de 25 anos; pessoas;11.8
2023;Melgaço;Município;Total; pessoas;107.6
2023;Mértola;Município;25-34; pessoas;26.8
2023;Mértola;Município;35-44; pessoas;24.9
2023;Mértola;Município;45-54; pessoas;30.1
2023;Mértola;Município;55 ou mais anos; pessoas;59.1
2023;Mértola;Município;Menos de 25 anos; pessoas;22.3
2023;Mértola;Município;Total; pessoas;163.2
2023;Mesão Frio;Município;25-34; pessoas;27.0
2023;Mesão Frio;Município;35-44; pessoas;26.1
2023;Mesão Frio;Município;45-54; pessoas;45.0
2023;Mesão Frio;Município;55 ou mais anos; pessoas;84.8
2023;Mesão Frio;Município;Menos de 25 anos; pessoas;17.8
2023;Mesão Frio;Município;Total; pessoas;200.8
2023;Mira;Município;25-34; pessoas;57.1
2023;Mira;Município;35-44; pessoas;55.0
2023;Mira;Município;45-54; pessoas;55.2
2023;Mira;Município;55 ou mais anos; pessoas;64.6
2023;Mira;Município;Menos de 25 anos; pessoas;26.6
2023;Mira;Município;Total; pessoas;258.4
2023;Miranda do Corvo;Município;25-34; pessoas;44.3
2023;Miranda do Corvo;Município;35-44; pessoas;56.0
2023;Miranda do Corvo;Município;45-54; pessoas;55.7
2023;Miranda do Corvo;Município;55 ou mais anos; pessoas;73.7
2023;Miranda do Corvo;Município;Menos de 25 anos; pessoas;41.6
2023;Miranda do Corvo;Município;Total; pessoas;271.2
2023;Miranda do Douro;Município;25-34; pessoas;32.0
2023;Miranda do Douro;Município;35-44; pessoas;24.4
2023;Miranda do Douro;Município;45-54; pessoas;29.8
2023;Miranda do Douro;Município;55 ou mais anos; pessoas;38.0
2023;Miranda do Douro;Município;Menos de 25 anos; pessoas;23.0
2023;Miranda do Douro;Município;Total; pessoas;147.3
2023;Mirandela;Município;25-34; pessoas;145.4
2023;Mirandela;Município;35-44; pessoas;126.2
2023;Mirandela;Município;45-54; pessoas;153.4
2023;Mirandela;Município;55 ou mais anos; pessoas;188.1
2023;Mirandela;Município;Menos de 25 anos; pessoas;93.1
2023;Mirandela;Município;Total; pessoas;706.2
2023;Mogadouro;Município;25-34; pessoas;41.3
2023;Mogadouro;Município;35-44; pessoas;52.5
2023;Mogadouro;Município;45-54; pessoas;59.3
2023;Mogadouro;Município;55 ou mais anos; pessoas;96.8
2023;Mogadouro;Município;Menos de 25 anos; pessoas;25.5
2023;Mogadouro;Município;Total; pessoas;275.4
2023;Moimenta da Beira;Município;25-34; pessoas;109.3
2023;Moimenta da Beira;Município;35-44; pessoas;139.0
2023;Moimenta da Beira;Município;45-54; pessoas;134.2
2023;Moimenta da Beira;Município;55 ou mais anos; pessoas;201.3
2023;Moimenta da Beira;Município;Menos de 25 anos; pessoas;70.9
2023;Moimenta da Beira;Município;Total; pessoas;654.7
2023;Moita;Município;25-34; pessoas;514.8
2023;Moita;Município;35-44; pessoas;535.4
2023;Moita;Município;45-54; pessoas;532.1
2023;Moita;Município;55 ou mais anos; pessoas;587.0
2023;Moita;Município;Menos de 25 anos; pessoas;260.2
2023;Moita;Município;Total; pessoas;2429.4
2023;Monção;Município;25-34; pessoas;54.5
2023;Monção;Município;35-44; pessoas;56.8
2023;Monção;Município;45-54; pessoas;58.0
